account_id,citizen_id,bank_name,account_number,ifsc
ACC001750,CID002051,ICICI Bank,173420273833,SBIN422337
ACC001751,CID002052,SBI,298795103646,SBIN816570
ACC001752,CID002053,SBI,839856454772,SBIN620515
ACC001753,CID002054,Axis Bank,430450716820,SBIN231127
ACC001754,CID002055,SBI,296015414233,SBIN844795
ACC001755,CID002056,HDFC Bank,906712692807,SBIN150983
ACC001756,CID002057,Bank of Baroda,661728467706,SBIN296398
ACC001757,CID002058,SBI,437642282468,SBIN209198
ACC001758,CID002059,Union Bank,754103446715,SBIN111693
ACC001759,CID002061,HDFC Bank,668756599056,SBIN334781
ACC001760,CID002062,Axis Bank,697773915924,SBIN217589
ACC001761,CID002063,Union Bank,601960790611,SBIN590611
ACC001762,CID002064,Canara Bank,785612715222,SBIN204349
ACC001763,CID002065,Bank of Baroda,373407379800,SBIN290555
ACC001764,CID002066,Union Bank,912288183408,SBIN816586
ACC001765,CID002067,HDFC Bank,513013192334,SBIN837912
ACC001766,CID002068,ICICI Bank,900649058860,SBIN481547
ACC001767,CID002069,Union Bank,714644553929,SBIN938729
ACC001768,CID002070,SBI,840829661782,SBIN938087
ACC001769,CID002071,Bank of Baroda,231037363981,SBIN976552
ACC001770,CID002072,SBI,939686066300,SBIN565029
ACC001771,CID002073,HDFC Bank,753757080965,SBIN366135
ACC001772,CID002075,Canara Bank,956069743639,SBIN916892
ACC001773,CID002076,Canara Bank,228096697749,SBIN484942
ACC001774,CID002077,Union Bank,801148936559,SBIN673729
ACC001775,CID002078,Bank of Baroda,467580877678,SBIN491523
ACC001776,CID002080,SBI,194449411260,SBIN888339
ACC001777,CID002081,Canara Bank,526256487013,SBIN950119
ACC001778,CID002082,Canara Bank,958760373526,SBIN894083
ACC001779,CID002083,Canara Bank,846020934530,SBIN568956
ACC001780,CID002085,Bank of Baroda,387259825925,SBIN313935
ACC001781,CID002086,Axis Bank,237652025876,SBIN758024
ACC001782,CID002087,HDFC Bank,374740390078,SBIN353539
ACC001783,CID002088,Bank of Baroda,524976969661,SBIN792638
ACC001784,CID002089,Union Bank,481222008621,SBIN307891
ACC001785,CID002090,Axis Bank,408666635215,SBIN300384
ACC001786,CID002091,SBI,347199859098,SBIN771863
ACC001787,CID002092,Axis Bank,941426160126,SBIN199606
ACC001788,CID002093,HDFC Bank,954670101469,SBIN780064
ACC001789,CID002095,SBI,109258245780,SBIN534711
ACC001790,CID002096,SBI,162598662222,SBIN750215
ACC001791,CID002097,ICICI Bank,709453408169,SBIN713670
ACC001792,CID002098,ICICI Bank,305397253541,SBIN358037
ACC001793,CID002100,Axis Bank,489391053003,SBIN355592
ACC001794,CID002101,Union Bank,976585154851,SBIN566619
ACC001795,CID002102,ICICI Bank,766252609802,SBIN906358
ACC001796,CID002103,Union Bank,428349861794,SBIN125532
ACC001797,CID002104,Union Bank,907200384115,SBIN309677
ACC001798,CID002105,Canara Bank,881405642478,SBIN884531
ACC001799,CID002106,ICICI Bank,676479586517,SBIN509336
ACC001800,CID002107,Bank of Baroda,994103538826,SBIN607609
ACC001801,CID002108,Union Bank,352403438643,SBIN487384
ACC001802,CID002109,HDFC Bank,702606031262,SBIN772859
ACC001803,CID002110,HDFC Bank,631207236481,SBIN319223
ACC001804,CID002111,Canara Bank,428526463731,SBIN517854
ACC001805,CID002112,Canara Bank,523033222805,SBIN808304
ACC001806,CID002113,Union Bank,262432320159,SBIN291029
ACC001807,CID002114,Bank of Baroda,475075039212,SBIN699400
ACC001808,CID002115,Canara Bank,282146358037,SBIN519698
ACC001809,CID002116,Axis Bank,224961990571,SBIN420331
ACC001810,CID002117,HDFC Bank,153555195075,SBIN899286
ACC001811,CID002118,Axis Bank,273506850949,SBIN150374
ACC001812,CID002119,Bank of Baroda,731028710929,SBIN918385
ACC001813,CID002120,Axis Bank,710419069831,SBIN331979
ACC001814,CID002121,ICICI Bank,482053957943,SBIN739605
ACC001815,CID002122,Axis Bank,830881338740,SBIN515536
ACC001816,CID002123,SBI,172514486326,SBIN784255
ACC001817,CID002124,Canara Bank,533855756123,SBIN670115
ACC001818,CID002126,Union Bank,792827698827,SBIN523723
ACC001819,CID002127,Canara Bank,115913668200,SBIN939958
ACC001820,CID002128,Axis Bank,809074594665,SBIN530418
ACC001821,CID002129,Union Bank,698820732995,SBIN401143
ACC001822,CID002130,SBI,558963700280,SBIN937218
ACC001823,CID002131,Union Bank,755901484497,SBIN947493
ACC001824,CID002134,Bank of Baroda,365053235705,SBIN416074
ACC001825,CID002135,Bank of Baroda,509132592320,SBIN171541
ACC001826,CID002136,Bank of Baroda,794520344362,SBIN649370
ACC001827,CID002137,Canara Bank,837211560529,SBIN409479
ACC001828,CID002138,ICICI Bank,995726430111,SBIN389489
ACC001829,CID002139,Bank of Baroda,507108360330,SBIN357467
ACC001830,CID002140,Axis Bank,810296112776,SBIN211757
ACC001831,CID002141,ICICI Bank,419316148691,SBIN636175
ACC001832,CID002142,Bank of Baroda,593033814537,SBIN562311
ACC001833,CID002143,Canara Bank,789325982980,SBIN942927
ACC001834,CID002144,ICICI Bank,603286783113,SBIN988543
ACC001835,CID002145,Canara Bank,557374622329,SBIN290276
ACC001836,CID002146,HDFC Bank,574585774132,SBIN609566
ACC001837,CID002147,Bank of Baroda,462343008759,SBIN921226
ACC001838,CID002149,ICICI Bank,646599040439,SBIN652094
ACC001839,CID002152,Union Bank,164912654192,SBIN130237
ACC001840,CID002153,ICICI Bank,729467846868,SBIN444703
ACC001841,CID002154,Canara Bank,386526693132,SBIN298100
ACC001842,CID002156,SBI,708263912799,SBIN220060
ACC001843,CID002157,HDFC Bank,640039086438,SBIN110670
ACC001844,CID002159,SBI,206894918507,SBIN396500
ACC001845,CID002161,Bank of Baroda,309371023488,SBIN901022
ACC001846,CID002162,Union Bank,191578434053,SBIN847944
ACC001847,CID002163,HDFC Bank,912599027496,SBIN718987
ACC001848,CID002164,Bank of Baroda,380948058373,SBIN210826
ACC001849,CID002165,Axis Bank,921575501739,SBIN773491
ACC001850,CID002169,Union Bank,966001196600,SBIN278701
ACC001851,CID002170,Union Bank,112367313158,SBIN125021
ACC001852,CID002171,SBI,660763675554,SBIN462300
ACC001853,CID002172,HDFC Bank,520944925394,SBIN999302
ACC001854,CID002174,HDFC Bank,436951902896,SBIN381209
ACC001855,CID002175,HDFC Bank,172805008286,SBIN136101
ACC001856,CID002176,HDFC Bank,225586474297,SBIN921005
ACC001857,CID002177,Bank of Baroda,732110274389,SBIN199612
ACC001858,CID002178,Union Bank,921603739848,SBIN245627
ACC001859,CID002179,ICICI Bank,676069241595,SBIN315311
ACC001860,CID002180,Bank of Baroda,669767333693,SBIN357766
ACC001861,CID002182,SBI,392487131972,SBIN791811
ACC001862,CID002183,HDFC Bank,514399838543,SBIN475575
ACC001863,CID002184,ICICI Bank,706267552914,SBIN495298
ACC001864,CID002185,Bank of Baroda,920185400549,SBIN912902
ACC001865,CID002186,Axis Bank,170680934366,SBIN581689
ACC001866,CID002187,HDFC Bank,162291795659,SBIN377188
ACC001867,CID002188,Bank of Baroda,917136375905,SBIN317738
ACC001868,CID002189,Axis Bank,246741020039,SBIN104985
ACC001869,CID002190,SBI,585575289442,SBIN831514
ACC001870,CID002191,Canara Bank,442261507705,SBIN157620
ACC001871,CID002192,Axis Bank,148464709018,SBIN727767
ACC001872,CID002193,ICICI Bank,349051227773,SBIN993263
ACC001873,CID002195,SBI,786386954155,SBIN787916
ACC001874,CID002196,Canara Bank,216593324716,SBIN311572
ACC001875,CID002197,Canara Bank,255996744954,SBIN611831
ACC001876,CID002198,SBI,995615876077,SBIN787593
ACC001877,CID002199,Axis Bank,704761786572,SBIN855682
ACC001878,CID002202,HDFC Bank,363510962167,SBIN211950
ACC001879,CID002203,Axis Bank,584813716057,SBIN182347
ACC001880,CID002204,Bank of Baroda,356089801907,SBIN789256
ACC001881,CID002206,ICICI Bank,359185927097,SBIN559648
ACC001882,CID002207,Axis Bank,600704832232,SBIN381818
ACC001883,CID002208,Union Bank,687530254346,SBIN127621
ACC001884,CID002210,Union Bank,136190515798,SBIN680699
ACC001885,CID002211,SBI,283624087425,SBIN305809
ACC001886,CID002212,Union Bank,191489808151,SBIN614092
ACC001887,CID002213,Canara Bank,861116135405,SBIN337711
ACC001888,CID002214,Canara Bank,774837885057,SBIN118641
ACC001889,CID002215,Canara Bank,222604114629,SBIN533344
ACC001890,CID002216,HDFC Bank,127258056658,SBIN940777
ACC001891,CID002217,HDFC Bank,523649993939,SBIN912065
ACC001892,CID002218,Canara Bank,819721050743,SBIN614028
ACC001893,CID002219,Axis Bank,591359090727,SBIN180568
ACC001894,CID002221,Union Bank,172749095605,SBIN123360
ACC001895,CID002222,Bank of Baroda,107544657187,SBIN561126
ACC001896,CID002223,Bank of Baroda,105951670115,SBIN878423
ACC001897,CID002224,Union Bank,512308186897,SBIN749350
ACC001898,CID002225,Axis Bank,958506826390,SBIN938845
ACC001899,CID002226,Axis Bank,612109225046,SBIN475644
ACC001900,CID002227,Bank of Baroda,196622333490,SBIN178310
ACC001901,CID002228,Canara Bank,347748399264,SBIN909937
ACC001902,CID002229,Canara Bank,744198801382,SBIN974716
ACC001903,CID002230,Bank of Baroda,277933819031,SBIN654462
ACC001904,CID002231,HDFC Bank,703862083640,SBIN160087
ACC001905,CID002232,Axis Bank,479823959565,SBIN342261
ACC001906,CID002233,Union Bank,124635258363,SBIN742698
ACC001907,CID002234,Axis Bank,611733133952,SBIN969954
ACC001908,CID002235,SBI,224211297929,SBIN702245
ACC001909,CID002236,Bank of Baroda,996964261386,SBIN705150
ACC001910,CID002237,Union Bank,650982041950,SBIN242784
ACC001911,CID002238,Axis Bank,966479644710,SBIN753583
ACC001912,CID002239,ICICI Bank,325458537058,SBIN919851
ACC001913,CID002240,Union Bank,640721334048,SBIN841596
ACC001914,CID002241,SBI,379015388060,SBIN210030
ACC001915,CID002242,Canara Bank,379171472733,SBIN910048
ACC001916,CID002243,SBI,756673821904,SBIN519624
ACC001917,CID002244,Bank of Baroda,486791881686,SBIN590286
ACC001918,CID002245,Bank of Baroda,828461785747,SBIN823504
ACC001919,CID002246,HDFC Bank,287571305393,SBIN463599
ACC001920,CID002247,ICICI Bank,565776777793,SBIN475916
ACC001921,CID002248,ICICI Bank,667657377658,SBIN242143
ACC001922,CID002249,Union Bank,658168890594,SBIN372800
ACC001923,CID002250,Axis Bank,231168239693,SBIN503810
ACC001924,CID002251,Union Bank,189742874169,SBIN351964
ACC001925,CID002252,ICICI Bank,665825951287,SBIN652345
ACC001926,CID002253,Bank of Baroda,557584797453,SBIN829250
ACC001927,CID002254,HDFC Bank,695589793842,SBIN159147
ACC001928,CID002255,ICICI Bank,572943451643,SBIN529816
ACC001929,CID002258,Canara Bank,432641428498,SBIN111400
ACC001930,CID002259,SBI,593932528110,SBIN251900
ACC001931,CID002260,Bank of Baroda,312408479159,SBIN308832
ACC001932,CID002261,Canara Bank,718991173960,SBIN688505
ACC001933,CID002262,Axis Bank,458657958806,SBIN823282
ACC001934,CID002263,Union Bank,434238241836,SBIN590981
ACC001935,CID002264,Union Bank,743109331838,SBIN791374
ACC001936,CID002265,Union Bank,444764884015,SBIN112656
ACC001937,CID002266,SBI,933591585821,SBIN420178
ACC001938,CID002267,ICICI Bank,759332215906,SBIN798869
ACC001939,CID002268,ICICI Bank,695655660166,SBIN244185
ACC001940,CID002269,Axis Bank,872015983739,SBIN578497
ACC001941,CID002270,Axis Bank,335205331952,SBIN897532
ACC001942,CID002271,ICICI Bank,634802130641,SBIN780259
ACC001943,CID002272,Union Bank,359381537836,SBIN991650
ACC001944,CID002273,Axis Bank,158427858144,SBIN149464
ACC001945,CID002275,Canara Bank,219111641881,SBIN463154
ACC001946,CID002277,HDFC Bank,580238857123,SBIN511551
ACC001947,CID002279,HDFC Bank,867058027237,SBIN726297
ACC001948,CID002280,ICICI Bank,249397402071,SBIN143214
ACC001949,CID002281,SBI,220029822502,SBIN718010
ACC001950,CID002282,SBI,210379765444,SBIN323530
ACC001951,CID002283,ICICI Bank,866390387768,SBIN584520
ACC001952,CID002284,ICICI Bank,915316924906,SBIN519824
ACC001953,CID002285,ICICI Bank,308085761026,SBIN153954
ACC001954,CID002286,HDFC Bank,904904563229,SBIN977451
ACC001955,CID002287,Bank of Baroda,940641282436,SBIN773219
ACC001956,CID002288,HDFC Bank,210032053806,SBIN170667
ACC001957,CID002291,Canara Bank,293271100388,SBIN409211
ACC001958,CID002292,Axis Bank,681859030741,SBIN327561
ACC001959,CID002293,Canara Bank,580466767375,SBIN219019
ACC001960,CID002294,Union Bank,784130554719,SBIN274412
ACC001961,CID002295,SBI,539858998719,SBIN952161
ACC001962,CID002296,ICICI Bank,970440373661,SBIN943766
ACC001963,CID002297,ICICI Bank,735546880283,SBIN149639
ACC001964,CID002298,Axis Bank,979244844403,SBIN432839
ACC001965,CID002299,SBI,938774022334,SBIN480274
ACC001966,CID002300,Axis Bank,236118781533,SBIN780968
ACC001967,CID002302,Bank of Baroda,523828469588,SBIN649795
ACC001968,CID002303,Union Bank,786273423157,SBIN406266
ACC001969,CID002306,ICICI Bank,485200790047,SBIN617790
ACC001970,CID002307,ICICI Bank,191459643605,SBIN763013
ACC001971,CID002308,Bank of Baroda,352666628921,SBIN838602
ACC001972,CID002311,ICICI Bank,905359714539,SBIN351482
ACC001973,CID002312,ICICI Bank,654324665471,SBIN975236
ACC001974,CID002313,Axis Bank,971410655184,SBIN406058
ACC001975,CID002314,HDFC Bank,339842961474,SBIN220714
ACC001976,CID002315,Canara Bank,830729176668,SBIN891723
ACC001977,CID002316,Union Bank,512935774289,SBIN480865
ACC001978,CID002317,Canara Bank,726332966034,SBIN269242
ACC001979,CID002318,SBI,683553889104,SBIN461595
ACC001980,CID002320,HDFC Bank,956143225736,SBIN725313
ACC001981,CID002322,Union Bank,695060349859,SBIN634384
ACC001982,CID002323,Union Bank,565086343199,SBIN268236
ACC001983,CID002324,HDFC Bank,659730470333,SBIN932968
ACC001984,CID002325,HDFC Bank,109851344482,SBIN240756
ACC001985,CID002326,Axis Bank,118778996316,SBIN169694
ACC001986,CID002327,SBI,926833368698,SBIN653798
ACC001987,CID002328,Canara Bank,822039343981,SBIN159626
ACC001988,CID002329,HDFC Bank,235284447810,SBIN105119
ACC001989,CID002330,Canara Bank,146252255212,SBIN452901
ACC001990,CID002331,SBI,619188355886,SBIN974230
ACC001991,CID002332,SBI,189611176155,SBIN410706
ACC001992,CID002333,HDFC Bank,603498226212,SBIN863777
ACC001993,CID002335,HDFC Bank,360391099974,SBIN611739
ACC001994,CID002336,Bank of Baroda,242830400122,SBIN451090
ACC001995,CID002337,Union Bank,802631651176,SBIN478165
ACC001996,CID002338,SBI,426498127207,SBIN269629
ACC001997,CID002339,SBI,106807166741,SBIN495051
ACC001998,CID002340,Bank of Baroda,652077255958,SBIN682584
ACC001999,CID002341,HDFC Bank,392150851184,SBIN543266
ACC002000,CID002342,ICICI Bank,838521132432,SBIN766570
ACC002001,CID002343,SBI,470451463786,SBIN969540
ACC002002,CID002344,Bank of Baroda,316610586414,SBIN178794
ACC002003,CID002345,HDFC Bank,468701090513,SBIN833320
ACC002004,CID002346,Bank of Baroda,924369996290,SBIN677601
ACC002005,CID002348,HDFC Bank,466515004670,SBIN664665
ACC002006,CID002349,SBI,419257289380,SBIN997720
ACC002007,CID002350,Canara Bank,609973803602,SBIN990135
ACC002008,CID002351,Union Bank,839046762421,SBIN765962
ACC002009,CID002352,Axis Bank,226038930593,SBIN254594
ACC002010,CID002353,Union Bank,228221693726,SBIN926168
ACC002011,CID002354,Union Bank,610979567932,SBIN577495
ACC002012,CID002355,Union Bank,799412008565,SBIN616050
ACC002013,CID002356,SBI,751686515192,SBIN624408
ACC002014,CID002357,SBI,127854954085,SBIN395871
ACC002015,CID002358,ICICI Bank,718593611609,SBIN526381
ACC002016,CID002359,Bank of Baroda,727452240011,SBIN507267
ACC002017,CID002360,SBI,841122325345,SBIN526125
ACC002018,CID002362,HDFC Bank,979213751950,SBIN813403
ACC002019,CID002363,Axis Bank,725429129432,SBIN309750
ACC002020,CID002364,SBI,758772940985,SBIN500060
ACC002021,CID002365,Bank of Baroda,533683268159,SBIN420811
ACC002022,CID002366,Bank of Baroda,518227057756,SBIN826568
ACC002023,CID002367,Bank of Baroda,414816859368,SBIN692627
ACC002024,CID002368,Bank of Baroda,693688157539,SBIN408055
ACC002025,CID002369,SBI,946524257581,SBIN978832
ACC002026,CID002370,SBI,237479239238,SBIN771029
ACC002027,CID002372,ICICI Bank,223503553175,SBIN437421
ACC002028,CID002373,ICICI Bank,724875680776,SBIN347563
ACC002029,CID002374,Canara Bank,692917770206,SBIN762816
ACC002030,CID002375,Bank of Baroda,140075758308,SBIN729777
ACC002031,CID002376,Canara Bank,822661226935,SBIN167045
ACC002032,CID002377,Bank of Baroda,740783020355,SBIN235296
ACC002033,CID002378,HDFC Bank,158232261340,SBIN731349
ACC002034,CID002379,ICICI Bank,679559331943,SBIN728748
ACC002035,CID002381,ICICI Bank,106839320786,SBIN690156
ACC002036,CID002382,SBI,403725357426,SBIN568367
ACC002037,CID002383,Axis Bank,947407752743,SBIN280621
ACC002038,CID002384,SBI,402274219317,SBIN775810
ACC002039,CID002385,SBI,766470564980,SBIN671542
ACC002040,CID002386,Bank of Baroda,279674172336,SBIN784026
ACC002041,CID002387,Axis Bank,924338478103,SBIN125963
ACC002042,CID002388,Canara Bank,542592452890,SBIN338915
ACC002043,CID002389,Bank of Baroda,728561055545,SBIN305781
ACC002044,CID002390,HDFC Bank,769822216475,SBIN703156
ACC002045,CID002391,HDFC Bank,871683290077,SBIN377668
ACC002046,CID002392,Axis Bank,784753312676,SBIN400280
ACC002047,CID002393,Union Bank,454445446431,SBIN416064
ACC002048,CID002394,SBI,746038230565,SBIN528807
ACC002049,CID002395,Union Bank,449394453959,SBIN857808
ACC002050,CID002396,SBI,902612540810,SBIN478632
ACC002051,CID002397,ICICI Bank,574914568257,SBIN247750
ACC002052,CID002398,Union Bank,200131546284,SBIN621313
ACC002053,CID002399,SBI,537088232324,SBIN659068
ACC002054,CID002400,HDFC Bank,722041589816,SBIN433377
ACC002055,CID002401,Union Bank,937118830596,SBIN579294
ACC002056,CID002402,SBI,604847281488,SBIN888849
ACC002057,CID002403,Bank of Baroda,389597088346,SBIN744930
ACC002058,CID002405,HDFC Bank,640400677860,SBIN367784
ACC002059,CID002406,HDFC Bank,436508784179,SBIN358992
ACC002060,CID002407,Bank of Baroda,843599966375,SBIN154470
ACC002061,CID002408,Axis Bank,988985446186,SBIN265719
ACC002062,CID002409,SBI,879425334821,SBIN550685
ACC002063,CID002410,HDFC Bank,836674216703,SBIN864764
ACC002064,CID002411,Canara Bank,587823245124,SBIN862130
ACC002065,CID002412,HDFC Bank,356829541045,SBIN791255
ACC002066,CID002413,SBI,645662511449,SBIN377749
ACC002067,CID002414,HDFC Bank,351019866812,SBIN462744
ACC002068,CID002415,Canara Bank,859013967124,SBIN122442
ACC002069,CID002416,ICICI Bank,413663335744,SBIN675903
ACC002070,CID002417,ICICI Bank,234939839492,SBIN786286
ACC002071,CID002418,Bank of Baroda,773143186282,SBIN123023
ACC002072,CID002419,Axis Bank,155861585416,SBIN461976
ACC002073,CID002420,SBI,765421285032,SBIN606520
ACC002074,CID002421,Bank of Baroda,351313184516,SBIN624659
ACC002075,CID002422,SBI,522601759116,SBIN185474
ACC002076,CID002423,Axis Bank,711157306912,SBIN116997
ACC002077,CID002424,ICICI Bank,560140206851,SBIN891827
ACC002078,CID002425,Canara Bank,375307297530,SBIN344461
ACC002079,CID002426,Bank of Baroda,274198652085,SBIN102439
ACC002080,CID002427,SBI,589379347065,SBIN503055
ACC002081,CID002428,Canara Bank,673993325062,SBIN969820
ACC002082,CID002429,ICICI Bank,655162254515,SBIN226757
ACC002083,CID002430,Axis Bank,674735066067,SBIN392909
ACC002084,CID002431,HDFC Bank,751392437809,SBIN881630
ACC002085,CID002434,HDFC Bank,666054392602,SBIN544711
ACC002086,CID002436,Axis Bank,268265630992,SBIN370989
ACC002087,CID002437,Axis Bank,393234239065,SBIN399225
ACC002088,CID002438,SBI,834786389299,SBIN839434
ACC002089,CID002439,Canara Bank,983158814454,SBIN228286
ACC002090,CID002440,ICICI Bank,839309441358,SBIN454646
ACC002091,CID002441,HDFC Bank,958794959564,SBIN488305
ACC002092,CID002442,ICICI Bank,776440732231,SBIN465452
ACC002093,CID002443,Union Bank,793583279293,SBIN165656
ACC002094,CID002444,ICICI Bank,673344274494,SBIN674649
ACC002095,CID002445,Union Bank,630079475879,SBIN459677
ACC002096,CID002446,Bank of Baroda,146772804751,SBIN153356
ACC002097,CID002447,Canara Bank,353587537690,SBIN373717
ACC002098,CID002448,HDFC Bank,522389606629,SBIN734109
ACC002099,CID002450,Canara Bank,794912014502,SBIN442352
ACC002100,CID002451,Canara Bank,631487549822,SBIN217024
ACC002101,CID002452,SBI,688501684448,SBIN984653
ACC002102,CID002453,Canara Bank,320405835434,SBIN441325
ACC002103,CID002454,ICICI Bank,432496199142,SBIN378448
ACC002104,CID002455,HDFC Bank,757397790915,SBIN475246
ACC002105,CID002456,ICICI Bank,952850361863,SBIN164602
ACC002106,CID002457,ICICI Bank,701275977367,SBIN203587
ACC002107,CID002459,Canara Bank,458061894304,SBIN876238
ACC002108,CID002460,Union Bank,675629885472,SBIN982145
ACC002109,CID002461,Bank of Baroda,933305826463,SBIN785401
ACC002110,CID002462,Canara Bank,798173968044,SBIN367012
ACC002111,CID002463,Union Bank,563833517922,SBIN321334
ACC002112,CID002464,Union Bank,514221893939,SBIN398078
