search_id,entity_type,entity_value,case_id
SRCH012237,Citizen,CID009366,CASE008469
SRCH012238,Case,CASE004427,CASE004427
SRCH012239,Case,CASE001101,CASE001101
SRCH012240,Case,FIR2026005551,CASE005551
SRCH012241,Citizen,CID003362,CASE006773
SRCH012242,Case,FIR2026007812,CASE007812
SRCH012243,Phone,9238521433,CASE007759
SRCH012244,Citizen,CID005316,CASE003531
SRCH012245,Case,CASE008301,CASE008301
SRCH012246,Phone,9373140273,CASE008130
SRCH012247,Case,CASE005640,CASE005640
SRCH012248,Citizen,CID003483,CASE009979
SRCH012249,Bank,801865583588,CASE003311
SRCH012250,Citizen,CID004655,CASE004934
SRCH012251,Case,FIR2026002523,CASE002523
SRCH012252,Case,FIR2026003450,CASE003450
SRCH012253,Vehicle,KA10AB4019,CASE003694
SRCH012254,Vehicle,KA25AB2193,CASE001488
SRCH012255,Citizen,CID004518,CASE001048
SRCH012256,Phone,9461421813,CASE004753
SRCH012257,Citizen,CID005092,CASE006074
SRCH012258,Case,FIR2026007573,CASE007573
SRCH012259,Case,FIR2026008602,CASE008602
SRCH012260,Citizen,CID001361,CASE004669
SRCH012261,Case,CASE007655,CASE007655
SRCH012262,Case,FIR2026001104,CASE001104
SRCH012263,Bank,841731123530,CASE003053
SRCH012264,Case,CASE004372,CASE004372
SRCH012265,Bank,939932953370,CASE001278
SRCH012266,Phone,9405303845,CASE001679
SRCH012267,Citizen,CID000353,CASE004477
SRCH012268,Citizen,CID006471,CASE001819
SRCH012269,Case,CASE008851,CASE008851
SRCH012270,Vehicle,KA57AB7465,CASE002893
SRCH012271,Phone,9328591159,CASE004584
SRCH012272,Citizen,CID003584,CASE005349
SRCH012273,Bank,890350786306,CASE000140
SRCH012274,Case,FIR2026005510,CASE005510
SRCH012275,Phone,9968158042,CASE008107
SRCH012276,Case,FIR2026002713,CASE002713
SRCH012277,Vehicle,KA79AB1643,CASE004998
SRCH012278,Case,FIR2026007692,CASE007692
SRCH012279,Bank,533336537791,CASE004868
SRCH012280,Case,CASE002795,CASE002795
SRCH012281,Case,FIR2026007879,CASE007879
SRCH012282,Case,FIR2026003377,CASE003377
SRCH012283,Case,CASE004631,CASE004631
SRCH012284,Bank,467472611273,CASE005275
SRCH012285,Case,FIR2026004014,CASE004014
SRCH012286,Vehicle,KA38AB7990,CASE004387
SRCH012287,Vehicle,KA01AB1836,CASE002042
SRCH012288,Case,CASE000471,CASE000471
SRCH012289,Case,CASE002573,CASE002573
SRCH012290,Vehicle,KA94AB4958,CASE000703
SRCH012291,Vehicle,KA44AB7789,CASE004517
SRCH012292,Case,CASE009946,CASE009946
SRCH012293,Bank,747743368172,CASE002143
SRCH012294,Citizen,CID009068,CASE000220
SRCH012295,Case,FIR2026005593,CASE005593
SRCH012296,Case,FIR2026007042,CASE007042
SRCH012297,Case,CASE001216,CASE001216
SRCH012298,Phone,9904150833,CASE004968
SRCH012299,Vehicle,KA84AB9239,CASE002855
SRCH012300,Phone,9567650186,CASE002344
SRCH012301,Case,CASE008542,CASE008542
SRCH012302,Citizen,CID000533,CASE000460
SRCH012303,Case,CASE002751,CASE002751
SRCH012304,Case,FIR2026007279,CASE007279
SRCH012305,Case,FIR2026005126,CASE005126
SRCH012306,Case,CASE007820,CASE007820
SRCH012307,Bank,181343739203,CASE009827
SRCH012308,Vehicle,KA60AB4380,CASE005244
SRCH012309,Citizen,CID000064,CASE007942
SRCH012310,Case,CASE006163,CASE006163
SRCH012311,Phone,9800719204,CASE006940
SRCH012312,Citizen,CID007568,CASE002931
SRCH012313,Citizen,CID007242,CASE005164
SRCH012314,Case,CASE005075,CASE005075
SRCH012315,Case,FIR2026008634,CASE008634
SRCH012316,Phone,9271052087,CASE000834
SRCH012317,Citizen,CID009957,CASE005904
SRCH012318,Case,FIR2026007235,CASE007235
SRCH012319,Phone,9572576754,CASE007306
SRCH012320,Phone,9866850722,CASE007976
SRCH012321,Bank,903201370478,CASE004542
SRCH012322,Citizen,CID005127,CASE003484
SRCH012323,Citizen,CID004954,CASE005914
SRCH012324,Officer,OFF00352,CASE006929
SRCH012325,Case,CASE005419,CASE005419
SRCH012326,Citizen,CID008953,CASE009513
SRCH012327,Case,CASE006378,CASE006378
SRCH012328,Phone,9553236132,CASE001551
SRCH012329,Bank,496252458171,CASE006348
SRCH012330,Case,FIR2026005399,CASE005399
SRCH012331,Case,FIR2026000839,CASE000839
SRCH012332,Phone,9058908890,CASE005009
SRCH012333,Case,CASE003432,CASE003432
SRCH012334,Case,FIR2026009133,CASE009133
SRCH012335,Citizen,CID007047,CASE005007
SRCH012336,Citizen,CID008092,CASE001223
SRCH012337,Phone,9241201573,CASE009378
SRCH012338,Phone,9268819573,CASE005509
SRCH012339,Case,FIR2026006564,CASE006564
SRCH012340,Bank,808536763941,CASE004023
SRCH012341,Phone,9148073041,CASE009192
SRCH012342,Case,CASE007922,CASE007922
SRCH012343,Phone,9419232005,CASE006503
SRCH012344,Phone,9333248153,CASE002196
SRCH012345,Case,CASE001333,CASE001333
SRCH012346,Vehicle,KA77AB2443,CASE009866
SRCH012347,Vehicle,KA30AB5057,CASE003451
SRCH012348,Vehicle,KA14AB6343,CASE004496
SRCH012349,Phone,9442820955,CASE006888
SRCH012350,Case,CASE004884,CASE004884
SRCH012351,Case,CASE001790,CASE001790
SRCH012352,Case,FIR2026006606,CASE006606
SRCH012353,Bank,991952482635,CASE006658
SRCH012354,Case,FIR2026008529,CASE008529
SRCH012355,Case,CASE003856,CASE003856
SRCH012356,Case,CASE005224,CASE005224
SRCH012357,Bank,880569532257,CASE002038
SRCH012358,Phone,9273818890,CASE001393
SRCH012359,Case,FIR2026001285,CASE001285
SRCH012360,Case,CASE008543,CASE008543
SRCH012361,Citizen,CID001384,CASE000752
SRCH012362,Case,FIR2026002498,CASE002498
SRCH012363,Citizen,CID000057,CASE007489
SRCH012364,Phone,9238592901,CASE004749
SRCH012365,Citizen,CID004730,CASE000080
SRCH012366,Vehicle,KA66AB6770,CASE009348
SRCH012367,Vehicle,KA05AB5089,CASE009832
SRCH012368,Bank,979141338847,CASE001952
SRCH012369,Case,FIR2026009629,CASE009629
SRCH012370,Case,CASE001697,CASE001697
SRCH012371,Phone,9353724629,CASE002536
SRCH012372,Vehicle,KA23AB4186,CASE004207
SRCH012373,Case,FIR2026001212,CASE001212
SRCH012374,Case,CASE001574,CASE001574
SRCH012375,Citizen,CID003300,CASE009041
SRCH012376,Case,CASE005927,CASE005927
SRCH012377,Case,FIR2026006246,CASE006246
SRCH012378,Citizen,CID007605,CASE000028
SRCH012379,Vehicle,KA76AB5277,CASE000407
SRCH012380,Bank,268990931783,CASE009175
SRCH012381,Citizen,CID004460,CASE009208
SRCH012382,Citizen,CID003467,CASE005512
SRCH012383,Case,CASE000816,CASE000816
SRCH012384,Citizen,CID004508,CASE004812
SRCH012385,Phone,9349440247,CASE001501
SRCH012386,Bank,231076395239,CASE004498
SRCH012387,Case,FIR2026008372,CASE008372
SRCH012388,Case,FIR2026008886,CASE008886
SRCH012389,Citizen,CID009360,CASE008636
SRCH012390,Phone,9826898385,CASE000761
SRCH012391,Citizen,CID006046,CASE009042
SRCH012392,Phone,9321017972,CASE007094
SRCH012393,Vehicle,KA39AB8153,CASE003100
SRCH012394,Officer,OFF00250,CASE008787
SRCH012395,Citizen,CID002506,CASE001251
SRCH012396,Vehicle,KA37AB2967,CASE008049
SRCH012397,Phone,9577686738,CASE005740
SRCH012398,Bank,705486988968,CASE002030
SRCH012399,Phone,9504954048,CASE004440
SRCH012400,Bank,560891862209,CASE006361
SRCH012401,Case,FIR2026002692,CASE002692
SRCH012402,Phone,9811216844,CASE000898
SRCH012403,Case,FIR2026003785,CASE003785
SRCH012404,Phone,9466948379,CASE004881
SRCH012405,Citizen,CID000156,CASE000559
SRCH012406,Case,CASE003272,CASE003272
SRCH012407,Vehicle,KA80AB4249,CASE007614
SRCH012408,Case,CASE001946,CASE001946
SRCH012409,Phone,9920115001,CASE000943
SRCH012410,Case,FIR2026007209,CASE007209
SRCH012411,Case,FIR2026000176,CASE000176
SRCH012412,Phone,9549531853,CASE003240
SRCH012413,Bank,734733842283,CASE003393
SRCH012414,Case,FIR2026009663,CASE009663
SRCH012415,Citizen,CID001807,CASE002499
SRCH012416,Case,CASE009647,CASE009647
SRCH012417,Phone,9770398420,CASE000424
SRCH012418,Case,CASE000162,CASE000162
SRCH012419,Bank,972680718656,CASE000599
SRCH012420,Case,FIR2026004091,CASE004091
SRCH012421,Bank,369847425340,CASE009616
SRCH012422,Phone,9640899437,CASE001390
SRCH012423,Bank,331938583408,CASE006503
SRCH012424,Case,FIR2026004644,CASE004644
SRCH012425,Bank,365053235705,CASE002388
SRCH012426,Vehicle,KA39AB8402,CASE005255
SRCH012427,Case,FIR2026008590,CASE008590
SRCH012428,Phone,9620833848,CASE001989
SRCH012429,Phone,9019813034,CASE000301
SRCH012430,Vehicle,KA84AB6985,CASE009916
SRCH012431,Case,CASE007262,CASE007262
SRCH012432,Vehicle,KA32AB1984,CASE007476
SRCH012433,Case,FIR2026002912,CASE002912
SRCH012434,Citizen,CID003976,CASE007707
SRCH012435,Case,FIR2026001847,CASE001847
SRCH012436,Case,FIR2026008655,CASE008655
SRCH012437,Phone,9468459658,CASE007339
SRCH012438,Case,CASE009356,CASE009356
SRCH012439,Citizen,CID005753,CASE007775
SRCH012440,Phone,9631040916,CASE001122
SRCH012441,Bank,550973015492,CASE008151
SRCH012442,Case,CASE003005,CASE003005
SRCH012443,Case,FIR2026007932,CASE007932
SRCH012444,Case,CASE003171,CASE003171
SRCH012445,Case,FIR2026007806,CASE007806
SRCH012446,Bank,146301590972,CASE007140
SRCH012447,Case,CASE006512,CASE006512
SRCH012448,Phone,9425071889,CASE006047
SRCH012449,Bank,823791662566,CASE009283
SRCH012450,Bank,706870638489,CASE008503
SRCH012451,Phone,9026466306,CASE009623
SRCH012452,Case,CASE003647,CASE003647
SRCH012453,Phone,9159911931,CASE006386
SRCH012454,Case,CASE002678,CASE002678
SRCH012455,Vehicle,KA01AB9871,CASE004803
SRCH012456,Case,CASE005272,CASE005272
SRCH012457,Bank,458184192392,CASE004969
SRCH012458,Case,CASE002178,CASE002178
SRCH012459,Bank,502544514109,CASE000323
SRCH012460,Case,CASE002585,CASE002585
SRCH012461,Citizen,CID008766,CASE005059
SRCH012462,Phone,9520580453,CASE003537
SRCH012463,Bank,115906182886,CASE007199
SRCH012464,Case,FIR2026000042,CASE000042
SRCH012465,Phone,9570240127,CASE007977
SRCH012466,Case,FIR2026001594,CASE001594
SRCH012467,Bank,683729982389,CASE009790
SRCH012468,Vehicle,KA49AB3947,CASE003368
SRCH012469,Case,FIR2026004234,CASE004234
SRCH012470,Citizen,CID000516,CASE001727
SRCH012471,Phone,9273150233,CASE002254
SRCH012472,Case,FIR2026001857,CASE001857
SRCH012473,Phone,9117060866,CASE003201
SRCH012474,Case,FIR2026001692,CASE001692
SRCH012475,Case,FIR2026003653,CASE003653
SRCH012476,Phone,9029560583,CASE001164
SRCH012477,Case,FIR2026007629,CASE007629
SRCH012478,Vehicle,KA33AB5420,CASE009996
SRCH012479,Citizen,CID005581,CASE000866
SRCH012480,Citizen,CID006817,CASE001023
SRCH012481,Case,FIR2026000145,CASE000145
SRCH012482,Bank,579850636841,CASE009492
SRCH012483,Vehicle,KA60AB7377,CASE002412
SRCH012484,Phone,9113001913,CASE001541
SRCH012485,Citizen,CID003134,CASE002655
SRCH012486,Citizen,CID009293,CASE004728
SRCH012487,Citizen,CID001197,CASE007088
SRCH012488,Vehicle,KA38AB1153,CASE009175
SRCH012489,Bank,766470564980,CASE002409
SRCH012490,Bank,504729118930,CASE008046
SRCH012491,Case,CASE002727,CASE002727
SRCH012492,Bank,624571104919,CASE005730
SRCH012493,Case,FIR2026005688,CASE005688
SRCH012494,Case,CASE004828,CASE004828
SRCH012495,Phone,9421107878,CASE004187
SRCH012496,Phone,9533039729,CASE009502
SRCH012497,Case,FIR2026009415,CASE009415
SRCH012498,Case,CASE002866,CASE002866
SRCH012499,Case,FIR2026009333,CASE009333
SRCH012500,Case,FIR2026000444,CASE000444
SRCH012501,Citizen,CID001113,CASE008817
SRCH012502,Case,FIR2026009481,CASE009481
SRCH012503,Case,CASE005618,CASE005618
SRCH012504,Case,CASE000900,CASE000900
SRCH012505,Phone,9106908437,CASE003205
SRCH012506,Case,FIR2026008780,CASE008780
SRCH012507,Case,FIR2026004930,CASE004930
SRCH012508,Case,FIR2026008510,CASE008510
SRCH012509,Case,FIR2026004012,CASE004012
SRCH012510,Phone,9518739351,CASE001803
SRCH012511,Phone,9370316355,CASE001215
SRCH012512,Case,CASE006132,CASE006132
SRCH012513,Citizen,CID001772,CASE006389
SRCH012514,Case,CASE002962,CASE002962
SRCH012515,Citizen,CID000518,CASE004320
SRCH012516,Case,FIR2026008164,CASE008164
SRCH012517,Citizen,CID007899,CASE001485
SRCH012518,Case,FIR2026004681,CASE004681
SRCH012519,Vehicle,KA54AB6620,CASE002956
SRCH012520,Citizen,CID008159,CASE008640
SRCH012521,Case,FIR2026005435,CASE005435
SRCH012522,Case,FIR2026000643,CASE000643
SRCH012523,Case,CASE002554,CASE002554
SRCH012524,Case,FIR2026007098,CASE007098
SRCH012525,Case,CASE003546,CASE003546
SRCH012526,Phone,9535181091,CASE007913
SRCH012527,Case,FIR2026008601,CASE008601
SRCH012528,Case,CASE007344,CASE007344
SRCH012529,Citizen,CID002809,CASE004765
SRCH012530,Case,CASE001555,CASE001555
SRCH012531,Case,FIR2026005646,CASE005646
SRCH012532,Case,FIR2026003638,CASE003638
SRCH012533,Phone,9550603057,CASE005466
SRCH012534,Officer,OFF00055,CASE001809
SRCH012535,Bank,502960554519,CASE009269
SRCH012536,Vehicle,KA93AB1614,CASE007892
SRCH012537,Vehicle,KA94AB9500,CASE002360
SRCH012538,Phone,9039522311,CASE008568
SRCH012539,Phone,9953917381,CASE007192
SRCH012540,Phone,9208748993,CASE007828
SRCH012541,Case,CASE001935,CASE001935
SRCH012542,Case,FIR2026006205,CASE006205
SRCH012543,Case,CASE007472,CASE007472
SRCH012544,Case,CASE003506,CASE003506
SRCH012545,Vehicle,KA94AB3274,CASE001583
SRCH012546,Citizen,CID008783,CASE008944
SRCH012547,Case,FIR2026002099,CASE002099
SRCH012548,Citizen,CID000071,CASE007860
SRCH012549,Bank,269616422175,CASE007412
SRCH012550,Case,FIR2026005244,CASE005244
SRCH012551,Case,FIR2026003633,CASE003633
SRCH012552,Bank,409123639558,CASE009980
SRCH012553,Case,FIR2026007134,CASE007134
SRCH012554,Case,FIR2026007936,CASE007936
SRCH012555,Bank,121515387659,CASE003779
SRCH012556,Phone,9722788409,CASE001806
SRCH012557,Case,CASE001662,CASE001662
SRCH012558,Vehicle,KA48AB5617,CASE005894
SRCH012559,Bank,773722631401,CASE006767
SRCH012560,Vehicle,KA02AB8042,CASE001414
SRCH012561,Vehicle,KA05AB3894,CASE002679
SRCH012562,Phone,9877875046,CASE009127
SRCH012563,Case,FIR2026005584,CASE005584
SRCH012564,Citizen,CID007030,CASE005889
SRCH012565,Bank,389066264263,CASE007380
SRCH012566,Phone,9965214569,CASE001719
SRCH012567,Phone,9518036781,CASE008055
SRCH012568,Citizen,CID002373,CASE005968
SRCH012569,Case,FIR2026000163,CASE000163
SRCH012570,Bank,485293214748,CASE007223
SRCH012571,Vehicle,KA73AB7269,CASE001412
SRCH012572,Case,FIR2026003623,CASE003623
SRCH012573,Phone,9946019389,CASE005707
SRCH012574,Phone,9815416116,CASE001878
SRCH012575,Phone,9337168901,CASE009221
SRCH012576,Phone,9029551078,CASE000054
SRCH012577,Phone,9988119543,CASE000722
SRCH012578,Phone,9226355843,CASE002414
SRCH012579,Case,FIR2026009874,CASE009874
SRCH012580,Case,CASE007976,CASE007976
SRCH012581,Case,CASE007558,CASE007558
SRCH012582,Case,CASE002159,CASE002159
SRCH012583,Case,CASE005266,CASE005266
SRCH012584,Phone,9594667426,CASE003977
SRCH012585,Phone,9614677683,CASE005551
SRCH012586,Case,FIR2026004443,CASE004443
SRCH012587,Bank,714064081910,CASE001717
SRCH012588,Case,FIR2026000303,CASE000303
SRCH012589,Case,FIR2026003035,CASE003035
SRCH012590,Case,FIR2026009414,CASE009414
SRCH012591,Vehicle,KA36AB6738,CASE003817
SRCH012592,Case,CASE000910,CASE000910
SRCH012593,Vehicle,KA04AB3457,CASE003588
SRCH012594,Phone,9801440086,CASE003180
SRCH012595,Phone,9490866642,CASE008158
SRCH012596,Case,CASE001410,CASE001410
SRCH012597,Phone,9735414055,CASE002676
SRCH012598,Case,FIR2026005238,CASE005238
SRCH012599,Case,CASE005346,CASE005346
SRCH012600,Citizen,CID006582,CASE007963
SRCH012601,Case,FIR2026002158,CASE002158
SRCH012602,Bank,193558516677,CASE003946
SRCH012603,Case,FIR2026006790,CASE006790
SRCH012604,Phone,9453214172,CASE005493
SRCH012605,Case,CASE000591,CASE000591
SRCH012606,Case,CASE007208,CASE007208
SRCH012607,Case,FIR2026001036,CASE001036
SRCH012608,Phone,9488379719,CASE004484
SRCH012609,Vehicle,KA44AB9777,CASE008585
SRCH012610,Vehicle,KA73AB1359,CASE005904
SRCH012611,Phone,9399045358,CASE006617
SRCH012612,Bank,132134268792,CASE000470
SRCH012613,Case,CASE008710,CASE008710
SRCH012614,Citizen,CID001222,CASE008821
SRCH012615,Bank,293609097029,CASE006131
SRCH012616,Citizen,CID009343,CASE005558
SRCH012617,Phone,9762888091,CASE000135
SRCH012618,Case,CASE004423,CASE004423
SRCH012619,Case,FIR2026005162,CASE005162
SRCH012620,Case,FIR2026001374,CASE001374
SRCH012621,Bank,146056023561,CASE000810
SRCH012622,Phone,9445643555,CASE005661
SRCH012623,Bank,251120426297,CASE001632
SRCH012624,Phone,9240594136,CASE008797
SRCH012625,Citizen,CID008866,CASE007820
SRCH012626,Citizen,CID000464,CASE002001
SRCH012627,Citizen,CID008522,CASE006826
SRCH012628,Phone,9499343403,CASE000370
SRCH012629,Phone,9555914783,CASE006767
SRCH012630,Vehicle,KA11AB8036,CASE004753
SRCH012631,Phone,9086293412,CASE001037
SRCH012632,Vehicle,KA04AB3847,CASE004301
SRCH012633,Phone,9205395857,CASE007790
SRCH012634,Bank,232109739611,CASE002716
SRCH012635,Vehicle,KA42AB8151,CASE004348
SRCH012636,Case,FIR2026008001,CASE008001
SRCH012637,Citizen,CID000124,CASE000368
SRCH012638,Case,CASE000410,CASE000410
SRCH012639,Citizen,CID000042,CASE006175
SRCH012640,Officer,OFF00281,CASE003889
SRCH012641,Citizen,CID005377,CASE002856
SRCH012642,Phone,9980425128,CASE003930
SRCH012643,Citizen,CID004818,CASE002727
SRCH012644,Case,CASE000258,CASE000258
SRCH012645,Citizen,CID003296,CASE007470
SRCH012646,Case,CASE002537,CASE002537
SRCH012647,Vehicle,KA78AB4251,CASE001948
SRCH012648,Case,CASE002812,CASE002812
SRCH012649,Case,FIR2026003106,CASE003106
SRCH012650,Case,FIR2026009427,CASE009427
SRCH012651,Case,FIR2026008817,CASE008817
SRCH012652,Citizen,CID008883,CASE003413
SRCH012653,Case,CASE002177,CASE002177
SRCH012654,Case,CASE007897,CASE007897
SRCH012655,Case,FIR2026009057,CASE009057
SRCH012656,Bank,196146246520,CASE008586
SRCH012657,Vehicle,KA63AB2318,CASE004073
SRCH012658,Case,FIR2026008007,CASE008007
SRCH012659,Bank,523828469588,CASE002619
SRCH012660,Phone,9632962291,CASE002651
SRCH012661,Case,FIR2026002682,CASE002682
SRCH012662,Phone,9866228639,CASE003944
SRCH012663,Phone,9288254981,CASE004750
SRCH012664,Citizen,CID003153,CASE007209
SRCH012665,Case,CASE005078,CASE005078
SRCH012666,Phone,9118517836,CASE002537
SRCH012667,Phone,9158274964,CASE000419
SRCH012668,Phone,9058746283,CASE001719
SRCH012669,Case,CASE007802,CASE007802
SRCH012670,Case,FIR2026008457,CASE008457
SRCH012671,Case,FIR2026006711,CASE006711
SRCH012672,Case,CASE006142,CASE006142
SRCH012673,Phone,9518198883,CASE005681
SRCH012674,Case,CASE001365,CASE001365
SRCH012675,Case,CASE003040,CASE003040
SRCH012676,Citizen,CID009772,CASE004159
SRCH012677,Case,CASE001281,CASE001281
SRCH012678,Phone,9874409513,CASE004542
SRCH012679,Bank,915316924906,CASE003577
SRCH012680,Phone,9544648527,CASE005143
SRCH012681,Case,CASE000035,CASE000035
SRCH012682,Phone,9417718670,CASE008380
SRCH012683,Case,FIR2026009169,CASE009169
SRCH012684,Case,CASE003215,CASE003215
SRCH012685,Citizen,CID009967,CASE001429
SRCH012686,Case,FIR2026006878,CASE006878
SRCH012687,Bank,176612914674,CASE001867
SRCH012688,Citizen,CID006858,CASE007426
SRCH012689,Citizen,CID004983,CASE008487
SRCH012690,Case,FIR2026004437,CASE004437
SRCH012691,Phone,9350720284,CASE009496
SRCH012692,Phone,9670358501,CASE004209
SRCH012693,Citizen,CID003704,CASE007049
SRCH012694,Citizen,CID004994,CASE002150
SRCH012695,Phone,9292689490,CASE007505
SRCH012696,Case,CASE003757,CASE003757
SRCH012697,Case,FIR2026003178,CASE003178
SRCH012698,Case,CASE001645,CASE001645
SRCH012699,Case,FIR2026008125,CASE008125
SRCH012700,Phone,9034552502,CASE004235
SRCH012701,Citizen,CID005997,CASE000780
SRCH012702,Case,FIR2026007993,CASE007993
SRCH012703,Phone,9098013455,CASE002338
SRCH012704,Phone,9103946877,CASE003247
SRCH012705,Case,FIR2026005759,CASE005759
SRCH012706,Citizen,CID007324,CASE002449
SRCH012707,Phone,9079707332,CASE005894
SRCH012708,Case,CASE007120,CASE007120
SRCH012709,Vehicle,KA32AB4262,CASE006118
SRCH012710,Case,CASE001110,CASE001110
SRCH012711,Case,FIR2026008777,CASE008777
SRCH012712,Bank,478104148172,CASE001911
SRCH012713,Case,FIR2026004709,CASE004709
SRCH012714,Phone,9397751614,CASE003769
SRCH012715,Citizen,CID006909,CASE003895
SRCH012716,Phone,9204864841,CASE006599
SRCH012717,Citizen,CID009227,CASE004251
SRCH012718,Case,CASE003661,CASE003661
SRCH012719,Phone,9318118649,CASE009454
SRCH012720,Case,FIR2026004133,CASE004133
SRCH012721,Case,FIR2026008179,CASE008179
SRCH012722,Case,FIR2026004700,CASE004700
SRCH012723,Bank,370100164203,CASE008830
SRCH012724,Vehicle,KA03AB7826,CASE006266
SRCH012725,Bank,831477255528,CASE001781
SRCH012726,Citizen,CID000827,CASE009119
SRCH012727,Officer,OFF00374,CASE000178
SRCH012728,Vehicle,KA19AB5002,CASE009140
SRCH012729,Phone,9298715254,CASE009271
SRCH012730,Case,FIR2026007234,CASE007234
SRCH012731,Case,CASE008153,CASE008153
SRCH012732,Phone,9844522152,CASE000454
SRCH012733,Citizen,CID005026,CASE006131
SRCH012734,Case,CASE000284,CASE000284
SRCH012735,Case,FIR2026008119,CASE008119
SRCH012736,Phone,9739177927,CASE005914
SRCH012737,Phone,9191406729,CASE007578
SRCH012738,Case,FIR2026005961,CASE005961
SRCH012739,Vehicle,KA37AB8986,CASE001911
SRCH012740,Case,FIR2026003627,CASE003627
SRCH012741,Citizen,CID008100,CASE006576
SRCH012742,Case,CASE002908,CASE002908
SRCH012743,Vehicle,KA80AB7122,CASE007716
SRCH012744,Vehicle,KA66AB7223,CASE008716
SRCH012745,Case,FIR2026001183,CASE001183
SRCH012746,Case,FIR2026001537,CASE001537
SRCH012747,Case,CASE008492,CASE008492
SRCH012748,Case,CASE008385,CASE008385
SRCH012749,Phone,9848359104,CASE002762
SRCH012750,Citizen,CID002185,CASE009319
SRCH012751,Phone,9765107598,CASE008084
SRCH012752,Phone,9159977567,CASE001057
SRCH012753,Bank,609393332904,CASE000569
SRCH012754,Case,CASE004605,CASE004605
SRCH012755,Case,CASE006838,CASE006838
SRCH012756,Bank,683310754502,CASE004670
SRCH012757,Citizen,CID003525,CASE006750
SRCH012758,Citizen,CID009334,CASE006842
SRCH012759,Citizen,CID008793,CASE001942
SRCH012760,Case,CASE009314,CASE009314
SRCH012761,Case,CASE005368,CASE005368
SRCH012762,Bank,106091804929,CASE005185
SRCH012763,Case,FIR2026002841,CASE002841
SRCH012764,Case,CASE000108,CASE000108
