phone_id,citizen_id,phone_number,provider
PH002171,CID001743,9905956473,Airtel
PH002172,CID001743,9546271176,Jio
PH002173,CID001744,9009999575,Airtel
PH002174,CID001744,9960137532,BSNL
PH002175,CID001745,9681344058,Vi
PH002176,CID001745,9082033278,Airtel
PH002177,CID001746,9368537926,Vi
PH002178,CID001747,9414443116,Jio
PH002179,CID001748,9030300653,BSNL
PH002180,CID001749,9410984609,BSNL
PH002181,CID001750,9207956131,Vi
PH002182,CID001751,9831840688,Jio
PH002183,CID001752,9995415305,BSNL
PH002184,CID001752,9639937509,BSNL
PH002185,CID001753,9126822224,Airtel
PH002186,CID001753,9588441876,Vi
PH002187,CID001754,9863782600,Vi
PH002188,CID001755,9166539802,BSNL
PH002189,CID001756,9861564169,Vi
PH002190,CID001757,9555587885,Vi
PH002191,CID001758,9155428311,Airtel
PH002192,CID001759,9943286647,Vi
PH002193,CID001760,9801825502,Vi
PH002194,CID001761,9913972569,BSNL
PH002195,CID001762,9810965700,Airtel
PH002196,CID001762,9283517661,Airtel
PH002197,CID001763,9343958290,Airtel
PH002198,CID001764,9790660779,Jio
PH002199,CID001765,9575136463,Vi
PH002200,CID001766,9450783445,Vi
PH002201,CID001767,9724039562,Jio
PH002202,CID001767,9611675745,Jio
PH002203,CID001768,9643111110,BSNL
PH002204,CID001768,9982650086,BSNL
PH002205,CID001769,9281857878,BSNL
PH002206,CID001770,9087403203,BSNL
PH002207,CID001770,9929196798,Airtel
PH002208,CID001771,9129546101,Vi
PH002209,CID001772,9303473787,Vi
PH002210,CID001773,9361794198,Airtel
PH002211,CID001774,9061265852,Vi
PH002212,CID001775,9358554662,Airtel
PH002213,CID001776,9580019202,BSNL
PH002214,CID001777,9816010726,Jio
PH002215,CID001777,9887674105,Jio
PH002216,CID001778,9644360176,BSNL
PH002217,CID001778,9724077622,BSNL
PH002218,CID001779,9748671993,Vi
PH002219,CID001780,9658839492,Jio
PH002220,CID001780,9934910330,Vi
PH002221,CID001781,9009617490,Jio
PH002222,CID001781,9956192257,Airtel
PH002223,CID001782,9126162674,Vi
PH002224,CID001782,9671766577,Airtel
PH002225,CID001783,9666229750,Airtel
PH002226,CID001784,9695662140,BSNL
PH002227,CID001785,9577670628,Airtel
PH002228,CID001786,9184798398,Vi
PH002229,CID001787,9675499738,Airtel
PH002230,CID001787,9285811081,Jio
PH002231,CID001788,9123842089,Vi
PH002232,CID001789,9873970627,Airtel
PH002233,CID001790,9978965342,Vi
PH002234,CID001790,9763465690,Airtel
PH002235,CID001791,9107328561,Vi
PH002236,CID001791,9400960766,BSNL
PH002237,CID001792,9389826617,Jio
PH002238,CID001793,9188925787,BSNL
PH002239,CID001794,9255452606,Vi
PH002240,CID001795,9566002136,BSNL
PH002241,CID001796,9561837333,BSNL
PH002242,CID001797,9621127716,Vi
PH002243,CID001798,9690514965,BSNL
PH002244,CID001799,9749698535,BSNL
PH002245,CID001800,9190060240,BSNL
PH002246,CID001801,9296033333,BSNL
PH002247,CID001802,9166083564,Vi
PH002248,CID001803,9082638176,Vi
PH002249,CID001803,9357869566,Airtel
PH002250,CID001804,9058080932,BSNL
PH002251,CID001805,9694382525,Airtel
PH002252,CID001805,9827211901,Airtel
PH002253,CID001806,9017762059,BSNL
PH002254,CID001806,9374375742,Vi
PH002255,CID001807,9836891084,Airtel
PH002256,CID001808,9242621388,Vi
PH002257,CID001809,9733759017,Vi
PH002258,CID001810,9328428006,Jio
PH002259,CID001811,9713774828,Jio
PH002260,CID001812,9601373627,BSNL
PH002261,CID001812,9468822634,Jio
PH002262,CID001813,9984502274,Airtel
PH002263,CID001814,9823665847,Jio
PH002264,CID001814,9509893463,Airtel
PH002265,CID001815,9156508653,Vi
PH002266,CID001816,9017841847,Airtel
PH002267,CID001816,9395134082,Vi
PH002268,CID001817,9975702463,Airtel
PH002269,CID001818,9437433730,Airtel
PH002270,CID001819,9889351781,Vi
PH002271,CID001820,9525120742,Jio
PH002272,CID001821,9319619793,Airtel
PH002273,CID001822,9794724291,Airtel
PH002274,CID001823,9122467812,Vi
PH002275,CID001824,9202705974,Vi
PH002276,CID001824,9613794652,Jio
PH002277,CID001825,9507728811,Vi
PH002278,CID001825,9678925962,Airtel
PH002279,CID001826,9915533423,Airtel
PH002280,CID001826,9391020410,Vi
PH002281,CID001827,9736604747,Airtel
PH002282,CID001828,9786280522,BSNL
PH002283,CID001829,9424979232,BSNL
PH002284,CID001830,9179550630,BSNL
PH002285,CID001831,9473150650,Airtel
PH002286,CID001832,9904860623,BSNL
PH002287,CID001833,9938020595,BSNL
PH002288,CID001834,9425489463,BSNL
PH002289,CID001835,9610968179,Vi
PH002290,CID001835,9509732636,Vi
PH002291,CID001836,9199400738,Jio
PH002292,CID001836,9002131589,BSNL
PH002293,CID001837,9990630230,Airtel
PH002294,CID001837,9250518782,Airtel
PH002295,CID001838,9811772090,Jio
PH002296,CID001839,9706511985,Vi
PH002297,CID001840,9603783274,BSNL
PH002298,CID001841,9736303669,Jio
PH002299,CID001842,9860868196,Vi
PH002300,CID001842,9197382439,Jio
PH002301,CID001843,9771147351,Airtel
PH002302,CID001844,9042167415,BSNL
PH002303,CID001845,9390723127,BSNL
PH002304,CID001845,9065450801,BSNL
PH002305,CID001846,9177696530,Vi
PH002306,CID001847,9562982571,Jio
PH002307,CID001848,9727188471,Airtel
PH002308,CID001849,9733688348,BSNL
PH002309,CID001850,9909602078,Jio
PH002310,CID001851,9691443433,Jio
PH002311,CID001852,9701552050,Airtel
PH002312,CID001853,9786424274,Airtel
PH002313,CID001854,9504442634,Jio
PH002314,CID001855,9807268264,Jio
PH002315,CID001855,9587036682,BSNL
PH002316,CID001856,9224490297,Vi
PH002317,CID001857,9006225051,Jio
PH002318,CID001857,9321017972,Airtel
PH002319,CID001858,9865291199,BSNL
PH002320,CID001859,9952617771,BSNL
PH002321,CID001860,9824780890,Vi
PH002322,CID001860,9070450962,Airtel
PH002323,CID001861,9439063214,BSNL
PH002324,CID001861,9298887849,Airtel
PH002325,CID001862,9069679403,Airtel
PH002326,CID001863,9679524309,BSNL
PH002327,CID001864,9761354652,Vi
PH002328,CID001864,9739565840,Vi
PH002329,CID001865,9423033615,Vi
PH002330,CID001866,9000029173,Airtel
PH002331,CID001866,9224695722,Vi
PH002332,CID001867,9253584922,BSNL
PH002333,CID001867,9951628419,Jio
PH002334,CID001868,9862547393,Jio
PH002335,CID001868,9073596997,Vi
PH002336,CID001869,9741963819,Vi
PH002337,CID001870,9044539163,BSNL
PH002338,CID001871,9530019800,Jio
PH002339,CID001872,9601390042,BSNL
PH002340,CID001873,9675089589,Jio
PH002341,CID001874,9225203434,Airtel
PH002342,CID001875,9845167118,Vi
PH002343,CID001876,9548235883,Vi
PH002344,CID001876,9625603236,BSNL
PH002345,CID001877,9725273298,BSNL
PH002346,CID001878,9703607829,Jio
PH002347,CID001879,9853811782,Airtel
PH002348,CID001879,9810148237,Airtel
PH002349,CID001880,9891277512,Airtel
PH002350,CID001881,9942291572,Airtel
PH002351,CID001882,9472359408,Airtel
PH002352,CID001882,9926329437,Jio
PH002353,CID001883,9155296646,Vi
PH002354,CID001883,9240381314,Vi
PH002355,CID001884,9086499337,Airtel
PH002356,CID001885,9304994300,Airtel
PH002357,CID001885,9865537524,Airtel
PH002358,CID001886,9412946938,Airtel
PH002359,CID001887,9868276550,BSNL
PH002360,CID001888,9092892523,BSNL
PH002361,CID001889,9043588182,BSNL
PH002362,CID001889,9586985707,Vi
PH002363,CID001890,9351967317,BSNL
PH002364,CID001891,9713081989,Vi
PH002365,CID001891,9196368090,Vi
PH002366,CID001892,9884003123,Jio
PH002367,CID001893,9677006645,Vi
PH002368,CID001894,9048089212,Jio
PH002369,CID001895,9938788734,Vi
PH002370,CID001895,9922393767,Vi
PH002371,CID001896,9252632991,Airtel
PH002372,CID001896,9351449112,Jio
PH002373,CID001897,9398502295,BSNL
PH002374,CID001898,9342052276,Jio
PH002375,CID001899,9042346382,Vi
PH002376,CID001900,9259573860,Vi
PH002377,CID001901,9402721753,BSNL
PH002378,CID001902,9708375401,Jio
PH002379,CID001902,9515242901,Jio
PH002380,CID001903,9523647180,BSNL
PH002381,CID001904,9693569310,Airtel
PH002382,CID001905,9990935428,Jio
PH002383,CID001906,9034756314,Jio
PH002384,CID001907,9627921284,Jio
PH002385,CID001908,9277474941,BSNL
PH002386,CID001909,9846789641,BSNL
PH002387,CID001910,9960341779,Airtel
PH002388,CID001910,9103589700,Airtel
PH002389,CID001911,9908505054,Airtel
PH002390,CID001912,9281629268,Vi
PH002391,CID001912,9990174322,Vi
PH002392,CID001913,9465648239,Vi
PH002393,CID001913,9762253706,Jio
PH002394,CID001914,9111266329,Airtel
PH002395,CID001915,9119134095,BSNL
PH002396,CID001916,9206614821,BSNL
PH002397,CID001917,9855511942,Airtel
PH002398,CID001918,9406631238,Jio
PH002399,CID001919,9471306826,BSNL
PH002400,CID001920,9336535484,Airtel
PH002401,CID001921,9578288548,Vi
PH002402,CID001922,9936213577,BSNL
PH002403,CID001923,9000089561,Vi
PH002404,CID001923,9537527754,BSNL
PH002405,CID001924,9008854135,Vi
PH002406,CID001924,9385438905,BSNL
PH002407,CID001925,9983491225,Vi
PH002408,CID001926,9996127547,Jio
PH002409,CID001927,9298783641,Airtel
PH002410,CID001928,9935937071,Airtel
PH002411,CID001929,9338682339,Airtel
PH002412,CID001930,9708114349,Vi
PH002413,CID001931,9573473676,Jio
PH002414,CID001932,9786186818,BSNL
PH002415,CID001932,9741891666,BSNL
PH002416,CID001933,9348399133,Vi
PH002417,CID001934,9643138007,BSNL
PH002418,CID001934,9001160868,Vi
PH002419,CID001935,9841115197,Jio
PH002420,CID001935,9128663198,Jio
PH002421,CID001936,9203507502,BSNL
PH002422,CID001937,9415351241,Jio
PH002423,CID001938,9768711155,Airtel
PH002424,CID001939,9534212968,Vi
PH002425,CID001940,9666560627,Vi
PH002426,CID001941,9070978021,Airtel
PH002427,CID001942,9041663558,BSNL
PH002428,CID001943,9065808848,BSNL
PH002429,CID001944,9458944818,Airtel
PH002430,CID001945,9752953133,BSNL
PH002431,CID001946,9712436939,Airtel
PH002432,CID001946,9097234827,Airtel
PH002433,CID001947,9114449387,BSNL
PH002434,CID001948,9606180099,Jio
PH002435,CID001949,9300303056,BSNL
PH002436,CID001950,9483557989,Airtel
PH002437,CID001951,9471668195,Airtel
PH002438,CID001952,9741350747,Airtel
PH002439,CID001953,9160538306,Jio
PH002440,CID001954,9599360270,BSNL
PH002441,CID001954,9457955042,BSNL
PH002442,CID001955,9176199173,BSNL
PH002443,CID001956,9271349655,BSNL
PH002444,CID001957,9121987369,BSNL
PH002445,CID001958,9694065134,BSNL
PH002446,CID001959,9206784763,Vi
PH002447,CID001960,9782786968,Airtel
PH002448,CID001960,9870358111,Jio
PH002449,CID001961,9222009895,Jio
PH002450,CID001961,9282341066,BSNL
PH002451,CID001962,9430389592,BSNL
PH002452,CID001963,9569223691,Vi
PH002453,CID001964,9046707086,Vi
PH002454,CID001965,9004808638,Jio
PH002455,CID001966,9231761063,Jio
PH002456,CID001967,9673468663,Vi
PH002457,CID001968,9140024976,Airtel
PH002458,CID001969,9348424666,Jio
PH002459,CID001970,9561783213,Airtel
PH002460,CID001971,9481564108,Vi
PH002461,CID001972,9793178632,Airtel
PH002462,CID001973,9383052771,Airtel
PH002463,CID001973,9258505973,Airtel
PH002464,CID001974,9206938640,Vi
PH002465,CID001975,9385579860,Vi
PH002466,CID001976,9762169334,Jio
PH002467,CID001977,9636822857,Airtel
PH002468,CID001978,9069959620,Airtel
PH002469,CID001978,9195345499,Jio
PH002470,CID001979,9064584420,Vi
PH002471,CID001980,9781728752,BSNL
PH002472,CID001981,9667387127,Vi
PH002473,CID001981,9511693499,Airtel
PH002474,CID001982,9877893199,Vi
PH002475,CID001982,9082311276,BSNL
PH002476,CID001983,9495795280,BSNL
PH002477,CID001984,9402479702,Airtel
PH002478,CID001984,9926512163,Airtel
PH002479,CID001985,9285034239,Airtel
PH002480,CID001986,9575427403,Jio
PH002481,CID001987,9383941579,Vi
PH002482,CID001987,9866535316,Airtel
PH002483,CID001988,9429868301,Airtel
PH002484,CID001989,9978722703,Airtel
PH002485,CID001989,9784491136,Airtel
PH002486,CID001990,9905354597,BSNL
PH002487,CID001991,9862291921,Vi
PH002488,CID001992,9524012273,Vi
PH002489,CID001993,9966057310,Vi
PH002490,CID001994,9487547916,Airtel
PH002491,CID001995,9335003435,Jio
PH002492,CID001996,9273112719,Airtel
PH002493,CID001997,9936034610,Jio
PH002494,CID001997,9531847543,BSNL
PH002495,CID001998,9634432961,Airtel
PH002496,CID001999,9953934309,Vi
PH002497,CID002000,9366408754,Vi
PH002498,CID002000,9384238333,Vi
PH002499,CID002001,9038268202,Vi
PH002500,CID002001,9107613097,BSNL
PH002501,CID002002,9493316654,Airtel
PH002502,CID002003,9806290335,Vi
PH002503,CID002004,9278913719,Airtel
PH002504,CID002005,9019046117,Vi
PH002505,CID002005,9473780091,Vi
PH002506,CID002006,9148209701,BSNL
PH002507,CID002007,9354996594,BSNL
PH002508,CID002008,9939694380,Jio
PH002509,CID002009,9702917843,BSNL
PH002510,CID002010,9636141230,Jio
PH002511,CID002010,9848037683,Jio
PH002512,CID002011,9953481871,BSNL
PH002513,CID002011,9739985227,Vi
PH002514,CID002012,9220763984,Airtel
PH002515,CID002013,9594326266,Jio
PH002516,CID002014,9394879285,Jio
PH002517,CID002015,9993022089,Vi
PH002518,CID002016,9551610034,Jio
PH002519,CID002017,9968960858,BSNL
PH002520,CID002017,9077341914,BSNL
PH002521,CID002018,9316703309,Jio
PH002522,CID002019,9495276460,Jio
PH002523,CID002020,9055929926,Jio
PH002524,CID002021,9100753743,Jio
PH002525,CID002022,9940714310,Vi
PH002526,CID002023,9410852763,Airtel
PH002527,CID002024,9963666189,Vi
PH002528,CID002025,9596302186,Airtel
PH002529,CID002026,9921430280,Vi
PH002530,CID002027,9364274638,Jio
PH002531,CID002027,9534839153,BSNL
PH002532,CID002028,9167376844,Vi
PH002533,CID002029,9760709708,BSNL
PH002534,CID002030,9552226466,Vi
PH002535,CID002031,9593364372,Vi
PH002536,CID002032,9745802791,Airtel
PH002537,CID002033,9589773923,Jio
PH002538,CID002033,9456732054,Jio
PH002539,CID002034,9701995917,Vi
PH002540,CID002034,9909520957,Airtel
PH002541,CID002035,9058252159,Airtel
PH002542,CID002036,9594798747,BSNL
PH002543,CID002036,9532587275,BSNL
PH002544,CID002037,9537833415,Airtel
PH002545,CID002038,9203206847,BSNL
PH002546,CID002039,9404167353,Jio
PH002547,CID002040,9898867009,Vi
PH002548,CID002040,9073641547,Jio
PH002549,CID002041,9543206039,Airtel
PH002550,CID002041,9683510579,BSNL
PH002551,CID002042,9917493605,Jio
PH002552,CID002043,9509184876,Airtel
PH002553,CID002044,9032481331,Airtel
PH002554,CID002045,9394964078,BSNL
PH002555,CID002046,9148470590,Vi
PH002556,CID002047,9419232005,Airtel
PH002557,CID002047,9536848695,Jio
PH002558,CID002048,9914950902,Jio
PH002559,CID002049,9222062194,Vi
PH002560,CID002050,9866153333,Airtel
PH002561,CID002050,9671219952,Vi
PH002562,CID002051,9001857042,BSNL
PH002563,CID002051,9035542349,BSNL
PH002564,CID002052,9668070004,Vi
PH002565,CID002053,9120054806,BSNL
PH002566,CID002054,9309709392,BSNL
PH002567,CID002055,9489343947,BSNL
PH002568,CID002056,9885470044,Airtel
PH002569,CID002057,9157299197,BSNL
PH002570,CID002057,9925097529,Jio
PH002571,CID002058,9752291709,Jio
PH002572,CID002059,9087328353,Vi
PH002573,CID002060,9816280701,Airtel
PH002574,CID002061,9689854981,Vi
PH002575,CID002062,9173222059,Jio
PH002576,CID002063,9992810762,Jio
PH002577,CID002064,9951594152,BSNL
PH002578,CID002065,9591720904,Airtel
PH002579,CID002066,9337582990,BSNL
PH002580,CID002067,9305187710,Airtel
PH002581,CID002068,9200752323,Jio
PH002582,CID002069,9731534227,BSNL
PH002583,CID002070,9311822646,Jio
PH002584,CID002071,9225214038,Jio
PH002585,CID002072,9853130019,BSNL
PH002586,CID002072,9849565180,Jio
PH002587,CID002073,9764342803,Vi
PH002588,CID002074,9273818890,Jio
PH002589,CID002075,9935527092,Vi
PH002590,CID002075,9589893626,BSNL
PH002591,CID002076,9468081950,BSNL
PH002592,CID002077,9085349401,Airtel
PH002593,CID002077,9694260819,Airtel
PH002594,CID002078,9848722409,Airtel
PH002595,CID002079,9313282124,BSNL
PH002596,CID002080,9620852270,BSNL
PH002597,CID002081,9379065898,BSNL
PH002598,CID002082,9961558743,Vi
PH002599,CID002083,9137892506,Airtel
PH002600,CID002084,9605164122,Jio
PH002601,CID002085,9511369295,Vi
PH002602,CID002086,9792493491,BSNL
PH002603,CID002087,9726271596,BSNL
PH002604,CID002088,9487407328,Jio
PH002605,CID002089,9916040791,BSNL
PH002606,CID002090,9453458157,Airtel
PH002607,CID002091,9338140835,Vi
PH002608,CID002092,9084971083,BSNL
PH002609,CID002093,9740855605,Vi
PH002610,CID002094,9074380128,BSNL
PH002611,CID002094,9642707404,Jio
PH002612,CID002095,9369952621,Jio
PH002613,CID002096,9467537803,Vi
PH002614,CID002097,9899205236,Vi
PH002615,CID002098,9467078016,Jio
PH002616,CID002098,9864823292,Vi
PH002617,CID002099,9004736762,BSNL
PH002618,CID002100,9179105480,BSNL
PH002619,CID002101,9992605374,BSNL
PH002620,CID002102,9985335472,Vi
PH002621,CID002103,9581165304,Jio
PH002622,CID002104,9966562031,BSNL
PH002623,CID002105,9455133460,BSNL
PH002624,CID002106,9676544277,Airtel
PH002625,CID002107,9243008933,Airtel
PH002626,CID002108,9465884155,Vi
PH002627,CID002109,9443357471,Vi
PH002628,CID002110,9952172495,Vi
PH002629,CID002111,9393358715,BSNL
PH002630,CID002112,9165585559,Vi
PH002631,CID002113,9166248383,Vi
PH002632,CID002114,9993909293,Airtel
PH002633,CID002115,9303810368,Vi
PH002634,CID002115,9144757362,Airtel
PH002635,CID002116,9169467369,Vi
PH002636,CID002117,9124425042,Airtel
PH002637,CID002117,9231716164,Jio
PH002638,CID002118,9055713787,Vi
PH002639,CID002118,9167658209,BSNL
PH002640,CID002119,9658229458,Airtel
PH002641,CID002119,9183069360,Vi
PH002642,CID002120,9205655037,Vi
PH002643,CID002121,9823047733,Vi
PH002644,CID002121,9911522819,Airtel
PH002645,CID002122,9844080725,Jio
PH002646,CID002122,9357734970,Jio
PH002647,CID002123,9679758614,Vi
PH002648,CID002124,9288654143,Jio
PH002649,CID002125,9395789999,BSNL
PH002650,CID002126,9803975881,Vi
PH002651,CID002126,9566590514,Vi
PH002652,CID002127,9504164332,BSNL
PH002653,CID002127,9389235450,BSNL
PH002654,CID002128,9558762431,Airtel
PH002655,CID002129,9783063403,Vi
PH002656,CID002130,9551842062,BSNL
PH002657,CID002131,9112255423,BSNL
PH002658,CID002132,9920600495,Airtel
PH002659,CID002132,9566254940,Jio
PH002660,CID002133,9921357043,Vi
PH002661,CID002134,9734635894,Airtel
PH002662,CID002135,9718186556,Airtel
PH002663,CID002136,9135026394,Vi
PH002664,CID002137,9837164569,Jio
PH002665,CID002138,9781946442,Jio
PH002666,CID002139,9926715793,Jio
PH002667,CID002140,9553029300,BSNL
PH002668,CID002140,9923406657,Vi
PH002669,CID002141,9001164592,Vi
PH002670,CID002142,9281949053,Vi
PH002671,CID002142,9496682937,Vi
PH002672,CID002143,9170666121,Airtel
PH002673,CID002144,9116048724,Vi
PH002674,CID002144,9773985555,BSNL
PH002675,CID002145,9741533354,BSNL
PH002676,CID002146,9435529501,Airtel
PH002677,CID002147,9730441510,Airtel
PH002678,CID002147,9229681960,Vi
PH002679,CID002148,9271279141,Vi
PH002680,CID002149,9712322487,BSNL
PH002681,CID002149,9641798451,Jio
PH002682,CID002150,9496862073,Jio
PH002683,CID002150,9997487737,Vi
PH002684,CID002151,9545440461,Vi
PH002685,CID002152,9331038024,Vi
PH002686,CID002152,9190407392,Jio
PH002687,CID002153,9037482505,Airtel
PH002688,CID002154,9065168702,Jio
PH002689,CID002154,9525830876,BSNL
PH002690,CID002155,9909754016,BSNL
PH002691,CID002156,9428675977,BSNL
PH002692,CID002157,9087756874,BSNL
PH002693,CID002158,9416026003,Vi
PH002694,CID002158,9723662317,Airtel
PH002695,CID002159,9435054468,Airtel
PH002696,CID002159,9507225122,Vi
PH002697,CID002160,9991387562,Vi
PH002698,CID002161,9023862651,Airtel
PH002699,CID002161,9308448782,Airtel
PH002700,CID002162,9949810370,Jio
PH002701,CID002163,9114995620,Airtel
PH002702,CID002163,9559964557,Jio
PH002703,CID002164,9430727702,Jio
PH002704,CID002165,9925071266,Jio
PH002705,CID002166,9939090668,BSNL
PH002706,CID002167,9657653755,BSNL
PH002707,CID002168,9744386291,BSNL
PH002708,CID002169,9315275437,BSNL
PH002709,CID002170,9904815151,BSNL
PH002710,CID002171,9594941842,BSNL
PH002711,CID002172,9592639454,Vi
PH002712,CID002173,9291105914,Jio
PH002713,CID002173,9154139043,Airtel
PH002714,CID002174,9839359486,BSNL
PH002715,CID002174,9215680568,Airtel
PH002716,CID002175,9986325886,Airtel
PH002717,CID002176,9980825257,Airtel
PH002718,CID002177,9774530531,BSNL
PH002719,CID002178,9326547228,Vi
PH002720,CID002179,9086539977,Jio
PH002721,CID002180,9237870130,Airtel
PH002722,CID002181,9567487462,Jio
PH002723,CID002182,9719424454,Airtel
PH002724,CID002182,9688143380,Jio
PH002725,CID002183,9990804533,BSNL
PH002726,CID002184,9345336658,Airtel
PH002727,CID002185,9669194955,Airtel
PH002728,CID002186,9303467776,Vi
PH002729,CID002186,9734368085,Vi
PH002730,CID002187,9825643071,Airtel
PH002731,CID002187,9569595082,Airtel
PH002732,CID002188,9862367411,Airtel
PH002733,CID002189,9383464183,Jio
PH002734,CID002190,9964716744,Jio
PH002735,CID002191,9269036955,Vi
PH002736,CID002192,9091741678,Jio
PH002737,CID002193,9982363659,Vi
PH002738,CID002194,9186735245,Jio
PH002739,CID002194,9659460634,Airtel
PH002740,CID002195,9003498003,Jio
PH002741,CID002196,9188582607,Jio
PH002742,CID002197,9643966525,BSNL
PH002743,CID002197,9163642873,BSNL
PH002744,CID002198,9662572681,Jio
PH002745,CID002199,9956220853,BSNL
PH002746,CID002200,9386548973,BSNL
PH002747,CID002201,9669258285,Vi
PH002748,CID002201,9735910503,Vi
PH002749,CID002202,9792040741,Vi
