AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
26801,27407,Veronica Juarez,33,M,A6
26802,24522,Samuel Booth,41,M,A3
26803,60466,Adam Duncan,29,F,A7
26804,9414,Christopher Reynolds,33,M,A8
26805,84444,John Figueroa,71,M,A6
26806,13208,Levi Trujillo,14,M,A8
26807,50937,Lisa Ayala,27,F,A3
26808,78942,James Ayers,62,M,A3
26809,32073,Samantha Buckley,34,M,A2
26810,79293,Andrew Bates,39,M,A5
26811,38845,Paige Cruz,46,M,A7
26812,86995,Victoria Perry,37,M,A3
26813,36066,Michelle Barrett,22,F,A7
26814,93394,Steven Wilkins,61,M,A3
26815,45743,Micheal Roth,65,T,A3
26816,19553,Theresa Duncan,27,M,A4
26817,55012,Cody Jones,59,M,A3
26818,80912,Robert Stokes,56,M,A3
26819,23938,Roberta Clay,56,M,A1
26820,35850,Bradley Dougherty,75,M,A7
26821,3515,Pamela Benson,69,M,A3
26822,83495,Tanya Wilkins,38,M,A4
26823,72437,Jesse Jenkins,61,F,A7
26824,91960,Kenneth Dean,26,M,A4
26825,23149,Shawn Johnson,26,F,A9
26826,81098,Todd Eaton,25,M,A4
26827,75466,Julia Juarez,62,M,A2
26828,79173,Tina Good,21,M,A3
26829,96648,Bruce Burgess,79,M,A3
26830,22240,William Pearson,56,M,A8
26831,1641,Jenny Woods,53,M,A3
26832,37641,Tyler Rhodes,75,F,A8
26833,34895,Patrick Murphy,26,M,A3
26834,84189,Lisa Tate,20,M,A9
26835,26110,Joseph Smith,26,F,A6
26836,90723,William Cooper,26,M,A1
26837,91195,Phillip Fletcher,26,F,A7
26838,17643,Gregory Clark,70,M,A5
26839,19502,Barbara Young,61,M,A1
26840,11248,Jesus Wells,62,M,A8
26841,65196,Matthew Ford,60,M,A9
26842,85163,Robert Bell,66,M,A4
26843,36075,Tom Campbell,44,M,A3
26844,32825,Donald Hall,78,M,A6
26845,29037,Alexis Mills,51,M,A7
26846,44611,Erin Mendoza,54,M,A1
26847,38265,Joshua Todd,74,M,A1
26848,59401,Nicholas Kennedy,51,M,A7
26849,65702,Matthew Weaver,24,M,A1
26850,81322,Sabrina Smith,46,M,A1
26851,33734,Jennifer Lee,40,M,A1
26852,72630,Robert Gutierrez,78,M,A8
26853,53504,Robert Griffin,25,M,A5
26854,20282,Vanessa Henry,63,M,A6
26855,25327,Ryan Carter,78,M,A4
26856,21550,Brad Colon,31,F,A4
26857,4555,Brianna Burton,21,M,A4
26858,38851,Charles Griffith,31,M,A2
26859,3996,Diana Wells,38,M,A5
26860,36133,Maria Mckenzie,32,M,A4
26861,51882,Joseph Nicholson,46,M,A2
26862,24252,Kathryn Kennedy,33,M,A7
26863,15582,Andrew Chan,38,M,A9
26864,8966,Barry Lawrence,65,F,A9
26865,99448,Thomas Madden,41,M,A2
26866,71330,Gene Jenkins,54,M,A9
26867,86260,Karen Terrell,43,M,A5
26868,88209,Debbie Austin,58,M,A6
26869,71634,Daniel Wright,18,M,A1
26870,38072,Robert Hart,46,M,A6
26871,56382,Robert Cordova,79,M,A2
26872,58329,Joseph Larsen,14,M,A2
26873,89493,Brittany Huff,60,M,A1
26874,23187,Paul Hodge,57,M,A9
26875,18279,Christopher Johnson,68,M,A8
26876,72814,Heather Henry,54,M,A5
26877,10913,Zachary Hernandez,77,M,A1
26878,4306,Gabrielle Daugherty,27,M,A5
26879,40897,Vanessa Shea,69,M,A8
26880,12532,Amber Ferguson,49,F,A8
26881,69240,Daniel Wilson,34,M,A3
26882,65990,Tammy Frey,18,M,A6
26883,90769,Sandra Franco,76,M,A7
26884,73212,Anthony Banks,67,M,A5
26885,17951,Jennifer Howe,48,M,A3
26886,30232,Justin Glenn,70,M,A6
26887,48170,Dawn Cruz,31,M,A3
26888,5501,Andrew Black,78,M,A6
26889,84919,Jose Thomas,66,M,A9
26890,36402,Corey Peck,60,T,A8
26891,49373,Jennifer Gomez,20,T,A6
26892,19223,Shelby Barton,57,M,A7
26893,12163,Michael Terrell,23,M,A9
26894,98439,David Brown,55,M,A1
26895,11852,Travis Lopez,68,M,A6
26896,34064,David Miranda,79,M,A5
26897,82446,Susan Miller,15,M,A6
26898,17556,Heather Oliver,53,F,A5
26899,58827,Jill White,69,M,A8
26900,51914,Rebecca Lin,68,F,A1
26901,38338,Natalie Petersen,58,M,A3
26902,6379,Tammy Strickland,28,M,A7
26903,93382,Alexandra Gordon,74,M,A8
26904,23901,Steven Perez,20,M,A3
26905,16469,Rita Hill,22,M,A6
26906,11544,Chelsea Jimenez,52,M,A2
26907,26045,Chase Ramirez,66,M,A7
26908,11576,Tammy King,27,M,A7
26909,92697,Kimberly Evans,50,M,A1
26910,62688,Courtney Gutierrez,71,M,A6
26911,40361,Francis Holland,40,M,A8
26912,52973,Jeffery Harris,21,F,A2
26913,97058,Michael Wells,42,M,A3
26914,32059,Makayla Roy,16,M,A1
26915,14371,Leonard Mccullough,34,M,A2
26916,6994,Joshua Martin,75,F,A5
26917,96628,James Brown,48,M,A6
26918,42269,Kathleen Schultz,35,M,A8
26919,89545,Tamara Miller,37,F,A1
26920,36178,Beth Larsen,25,M,A6
26921,76604,Michael Charles,18,F,A6
26922,16039,Christina Dougherty,75,M,A4
26923,70823,Erin Johns,72,M,A3
26924,63350,Michael Yu,66,M,A1
26925,73583,Billy Zamora,61,M,A1
26926,95316,Daniel Chen,17,M,A2
26927,11790,Scott Scott,46,M,A1
26928,63122,Zachary Robles,17,M,A7
26929,98368,Audrey Atkins,52,M,A5
26930,96787,Jim Olson,65,F,A7
26931,22717,Dawn Hernandez,44,M,A1
26932,96322,Tiffany Williams,73,M,A5
26933,27903,Joseph Cervantes,58,M,A5
26934,90369,Heather Marshall,68,M,A4
26935,11702,Krystal Chen,42,M,A9
26936,10390,Mary Dean,75,F,A3
26937,86628,Elizabeth Perry,49,M,A5
26938,45889,Jennifer Austin,38,M,A4
26939,12434,Rebecca Robinson,37,M,A9
26940,34522,Victoria Carter,41,M,A6
26941,84541,Kathryn Stephens,55,F,A5
26942,29469,Alicia Ramirez,57,M,A2
26943,37736,Stacey Stephens,56,F,A5
26944,90632,Sara Schneider,32,M,A2
26945,45088,Lisa Johnson,15,M,A2
26946,47489,Joseph Benson,50,M,A6
26947,9846,Craig Porter,14,M,A1
26948,45186,Debra Nguyen,69,M,A4
26949,1151,Gina Simmons,69,M,A5
26950,49617,Melissa Hill,26,M,A5
26951,17732,James Hernandez,60,M,A1
26952,67857,Daniel Bowers,54,M,A9
26953,90586,Richard Torres,78,M,A7
26954,47057,Logan Jones,75,M,A3
26955,74796,Jason Anderson,68,F,A1
26956,10551,Tammy Kirby,23,F,A5
26957,51333,Linda Ray,76,M,A2
26958,87041,Diane Stanley,64,M,A9
26959,89953,Joshua Zamora,45,M,A8
26960,94490,Wayne Medina,20,F,A8
26961,45995,John Vincent,29,M,A8
26962,65316,Eduardo Nicholson,50,F,A8
26963,57190,Sarah Sawyer,44,M,A9
26964,32548,James Soto,74,M,A8
26965,65536,Victoria Alexander,47,M,A1
26966,82168,Tom Prince,70,M,A3
26967,95809,Natasha Roth,59,F,A5
26968,6087,Kyle Sims,60,M,A3
26969,30284,Malik Hurley,25,M,A1
26970,58277,Kathleen King,37,M,A1
26971,16279,Anthony Dickerson,58,M,A4
26972,42334,Shelly Rivera,46,M,A1
26973,20482,Matthew Gonzalez,20,M,A6
26974,60630,Matthew Vargas,29,M,A6
26975,87542,Michael Salazar,74,M,A2
26976,88768,Michael Conley,67,M,A5
26977,29066,Christine Mcintosh,67,M,A1
26978,13441,Stacey Hayes,38,M,A3
26979,45895,Christina Anderson,74,F,A9
26980,59632,Mark Curry,55,M,A2
26981,48041,Nathan Rhodes,18,M,A6
26982,91493,Robert Hobbs,52,M,A7
26983,57826,Deborah Adams,36,M,A3
26984,80998,John Brown,23,F,A1
26985,15161,Jared Alvarez,56,M,A4
26986,36782,Laura Gonzalez,61,M,A3
26987,98403,Nancy Browning,24,M,A4
26988,90184,Collin Nguyen,47,M,A3
26989,39424,Stephanie Howard,43,M,A3
26990,62062,Stephanie Gomez,36,M,A6
26991,15015,Spencer Riley,36,M,A3
26992,73534,Allison Mason,34,M,A6
26993,17642,Jose Wright,18,F,A4
26994,72837,Molly Ramsey,53,M,A5
26995,5142,Melissa Ortiz,48,M,A5
26996,75072,Bryan Rodriguez,74,M,A2
26997,82373,Michael Ford,17,M,A9
26998,24234,Johnny Wallace,37,M,A9
26999,80082,Todd Watson,73,M,A9
27000,28169,Elizabeth Lopez,49,M,A6
27001,39457,Stanley Sanders,28,M,A5
27002,97694,Alicia Garcia,45,M,A3
27003,87952,Kenneth Hogan,36,T,A3
27004,42601,Reginald Valdez,48,M,A2
27005,47302,Joseph Shaw,57,M,A1
27006,43993,Miguel King,26,F,A5
27007,82443,Evelyn Anderson,24,M,A1
27008,81165,Mary Kane,17,M,A5
27009,86685,Jessica Stone,45,M,A8
27010,6147,John Cummings,62,M,A3
27011,1999,Michelle Chapman,41,F,A5
27012,88694,Ana Gaines,24,M,A4
27013,52095,Jasmine Silva,20,M,A7
27014,60448,Marie Walton,70,M,A2
27015,31109,David Nguyen,69,M,A2
27016,43513,Melissa Adkins,35,F,A6
27017,36877,Brian Brown,78,F,A7
27018,15530,Kathryn Graham,58,M,A9
27019,75646,Jennifer Lopez,61,M,A4
27020,50477,Kendra Parsons,40,M,A5
27021,47657,Christopher Walker,17,M,A3
27022,50243,Bradley Johnson,58,M,A2
27023,55686,Keith Stewart,63,M,A9
27024,84926,Jacqueline Mcgee,65,M,A9
27025,78271,Victor Schwartz,38,M,A7
27026,16453,Leah Gilmore,39,M,A3
27027,72056,Julie King,31,M,A1
27028,8348,Kristen Scott,36,M,A7
27029,15318,Joseph Woodward,73,M,A5
27030,24675,James Miller,73,M,A9
27031,80275,Cory Hernandez,24,M,A9
27032,19609,Ronald Wilkins,72,M,A8
27033,39779,Krista Lyons,59,M,A4
27034,17224,Heather Matthews,23,M,A2
27035,18800,Anthony Baldwin,24,M,A6
27036,91546,Donna Thomas,77,F,A7
27037,59701,Paige Payne,70,F,A2
27038,11284,Mitchell Eaton,46,M,A4
27039,42340,Leslie Flores,26,M,A5
27040,78617,Craig Mills,56,M,A7
27041,9951,Jennifer Jennings,57,M,A3
27042,61342,Anthony Fisher,53,M,A6
27043,68596,Robert Lyons,68,M,A7
27044,89146,Patrick Dominguez,43,M,A9
27045,47141,Aaron Andrews,70,F,A9
27046,88559,Erika Gilmore,16,M,A4
27047,68117,Veronica Mendoza,40,M,A1
27048,75528,Amy Stokes,39,M,A3
27049,9147,Pamela Walsh,31,M,A8
27050,88970,Wesley Green,42,M,A6
27051,32887,Jacob Rodgers,43,F,A9
27052,46595,Joshua Alvarez,76,F,A3
27053,9916,Ryan Clarke,53,F,A4
27054,48685,Charlene Pierce,32,M,A9
27055,96540,Sharon Jennings,59,M,A2
27056,50733,Samantha Peterson,50,M,A5
27057,91429,Melinda Meadows,76,M,A6
27058,62177,Debra Haynes,20,M,A8
27059,87210,James Snow,23,M,A2
27060,86809,Michelle Brooks,52,M,A9
27061,47924,Cynthia Hernandez,69,M,A3
27062,73848,Linda Munoz,54,M,A8
27063,25996,Becky Mitchell,33,M,A6
27064,44721,Kristen Johnston,46,F,A8
27065,38044,Kyle Murray,55,M,A5
27066,76137,Kevin Sanders,52,M,A4
27067,61934,Gina Jones,28,M,A5
27068,54670,Steven Miller,38,F,A1
27069,25030,Joseph Hooper,63,M,A5
27070,69319,Michael Walsh,41,M,A4
27071,29659,Christopher Riley,37,M,A2
27072,24306,Douglas Ross,26,M,A6
27073,71029,Lindsey House,52,F,A8
27074,74646,Danielle Taylor,70,M,A1
27075,81712,Nicole Haney,36,M,A5
27076,4108,Kathy Powers,49,M,A6
27077,71063,Donna Young,33,M,A3
27078,76737,Lynn Rivera,52,M,A8
27079,52017,Matthew Hughes,46,M,A8
27080,21312,Melissa Aguirre,51,M,A3
27081,49939,Kurt Juarez,77,M,A2
27082,55769,Jacqueline Nguyen,27,M,A2
27083,87399,Matthew Oliver,49,M,A4
27084,30075,Robert Salazar,21,M,A5
27085,56903,Nicholas Nicholson,63,F,A2
27086,69724,Kenneth Stephens,33,M,A2
27087,18355,Sarah Gilmore,39,T,A8
27088,8379,Megan Hall,71,M,A9
27089,11251,Julie Hicks,39,F,A9
27090,15924,Elizabeth Ruiz,16,M,A6
27091,53955,Tyler Parker,17,T,A1
27092,57090,Amy Allen,29,M,A3
27093,73952,Adam Colon,57,M,A8
27094,75643,David Gomez,23,M,A3
27095,1648,Shane Mccullough,52,F,A2
27096,23268,Alejandro Carpenter,34,M,A9
27097,77217,Christopher King,46,M,A6
27098,97050,Jason Allen,76,M,A2
27099,5812,Katherine Reed,29,M,A2
27100,86682,Nathaniel Washington,53,M,A2
27101,20399,Kevin Thompson,17,M,A4
27102,32180,Maria Olson,36,M,A8
27103,53077,Christopher Schmidt,52,M,A4
27104,36531,Bill Martinez,32,M,A9
27105,28769,Micheal Oliver,69,M,A4
27106,89902,Philip Baker,46,M,A3
27107,15616,Michelle Browning,28,M,A4
27108,67131,Bryan Mills,26,M,A6
27109,27496,Jeremiah Bennett,76,M,A3
27110,46026,John Bailey,53,F,A9
27111,36868,Heather Clarke,16,M,A9
27112,52607,John Miller,72,M,A7
27113,77796,Casey Boyd,76,M,A6
27114,51263,Danielle Shepherd,35,M,A6
27115,38021,Shannon Fuller,20,M,A2
27116,94983,Isaac Hall,17,M,A2
27117,39134,Eric Kelly,76,M,A6
27118,65832,Jesus Elliott,50,M,A9
27119,58801,Kathleen Kennedy,64,M,A5
27120,11832,Robert Rasmussen,46,M,A6
27121,81906,Vincent Hanna,63,M,A2
27122,64256,Ryan Swanson,40,M,A9
27123,66053,Kimberly Duran,52,M,A2
27124,38313,Justin Jimenez,65,M,A4
27125,50559,Sharon Nelson,34,M,A7
27126,31749,Spencer Rose,31,M,A8
27127,15794,Eric Trevino,48,M,A7
27128,6298,Ryan Carey,75,F,A7
27129,28430,Jeremy Smith,72,M,A4
27130,45924,Kathleen Lang,47,M,A7
27131,26980,Joseph Owens,24,M,A8
27132,35020,William Webb,28,M,A2
27133,32464,Jennifer Mosley,22,F,A3
27134,52158,Regina Scott,56,M,A7
27135,78303,Daniel Tran,25,M,A3
27136,92943,John Kim,25,T,A7
27137,99943,Sophia Davis,47,M,A3
27138,6051,Linda White,24,F,A5
27139,19614,Heather Jenkins,22,F,A9
27140,24283,Stacey Barnes,32,M,A6
27141,82462,Todd Wilcox,54,M,A3
27142,17942,Mark Smith,23,M,A2
27143,39435,Julie Khan,34,M,A5
27144,21304,Jonathan Deleon,46,M,A2
27145,60364,Marilyn Mullen,15,T,A6
27146,2838,John Vasquez,41,M,A4
27147,46928,Daniel Anderson,52,M,A7
27148,45246,Jill Lynch,39,M,A1
27149,11410,Terrance Reyes,77,M,A8
27150,64268,William Torres,71,F,A2
27151,13860,Chelsea Navarro,52,M,A1
27152,96575,Curtis Barnes,72,M,A4
27153,17435,Sarah Williams,33,M,A7
27154,30239,Kristin Jones,25,M,A2
27155,84827,Kristina Johnson,76,M,A7
27156,1131,Erica Brown,44,M,A4
27157,48392,Bruce Ayers,20,M,A8
27158,80929,Emily Sims,70,M,A4
27159,53470,Billy Vasquez,36,M,A6
27160,86432,Margaret Garner,67,M,A1
27161,54950,Donald Austin,55,M,A4
27162,91128,Morgan Fitzpatrick,17,M,A2
27163,56049,James Osborn,41,M,A4
27164,58903,Jared Montoya,59,M,A5
27165,23208,Devin Briggs,37,M,A3
27166,83358,Jennifer Campos,15,M,A1
27167,86595,Susan Peterson,32,F,A3
27168,3649,Nicholas Morris,42,F,A5
27169,28379,Vincent Dennis,44,M,A5
27170,42387,Michael Carpenter,76,M,A2
27171,71368,Amanda Hart,76,M,A8
27172,5281,Jennifer Williams,49,M,A1
27173,27027,Denise Vargas,74,M,A5
27174,43967,Michelle Alexander,55,F,A7
27175,67337,David Hensley,37,M,A5
27176,60459,Rose Wright,36,F,A5
27177,96227,Jean Thomas,33,M,A1
27178,15256,Michele Martinez,24,M,A5
27179,33544,Michael Shepherd,60,M,A8
27180,70640,James Perry,57,M,A4
27181,89148,Dawn Camacho,39,M,A4
27182,48834,Tina Hudson,78,M,A5
27183,34067,Ryan Banks,42,F,A6
27184,26474,Victor Todd,56,M,A2
27185,68446,David Rhodes,45,M,A8
27186,85330,Benjamin Lawrence,78,M,A1
27187,9749,George Vincent,68,M,A9
27188,84365,Michael Hernandez,26,M,A6
27189,57265,Shawn Duran,34,M,A1
27190,34052,Aaron Elliott,46,M,A6
27191,16100,Joshua Fernandez,28,M,A4
27192,38037,Sarah Murray,65,F,A9
27193,66980,Robert Kerr,53,M,A4
27194,86952,Shawn Kennedy,70,M,A9
27195,47932,Albert Harris,65,M,A9
27196,13411,Stacey Graham,41,F,A2
27197,1910,Janet Williams,58,M,A2
27198,42613,Brent Mitchell,36,M,A5
27199,63833,Diana Middleton,49,M,A2
27200,7738,Nicholas Frye,17,M,A8
27201,31110,Steven Parsons,17,M,A4
27202,30579,Raymond Martin,49,M,A7
27203,59226,Stephen Evans,52,M,A3
27204,37818,Jessica Griffin,37,T,A8
27205,23331,Cody Nunez,20,M,A3
27206,57877,Travis Welch,38,M,A7
27207,82076,Dominic Chen,71,T,A7
27208,25402,Andrew Good,20,M,A3
27209,39071,Brittney Chen,20,F,A7
27210,832,Matthew Griffin,65,M,A8
27211,63558,Maria Gentry,17,M,A7
27212,89394,Jennifer Jones,19,F,A5
27213,64576,Andrea Garza,73,M,A7
27214,39458,Daniel Jackson,73,F,A8
27215,42351,John Hess,60,M,A2
27216,64052,Jeremy Salazar,41,M,A6
27217,47101,Kimberly Parker,43,M,A1
27218,81499,Victoria Ramirez,38,M,A7
27219,34732,George Ellis,73,M,A2
27220,24084,Sharon Torres,43,M,A9
27221,82200,James Evans,67,M,A8
27222,82725,Carlos Clark,27,F,A5
27223,47457,Michael Cole,71,M,A9
27224,75099,Tamara Johnson,77,M,A5
27225,73530,Robert Griffin,54,M,A5
27226,3159,Thomas Bailey,57,M,A4
27227,13598,Raven Robertson,17,M,A3
27228,3345,Keith Jones,64,F,A2
27229,3177,Michelle Marshall,61,M,A1
27230,99361,Judy Hayes,34,M,A2
27231,37122,Monica Jones,55,M,A8
27232,1866,Brenda Dunn,38,M,A7
27233,97430,Carlos Flores,54,F,A3
27234,42709,Joseph Gray,79,M,A7
27235,49745,Destiny Morgan,28,M,A3
27236,739,Jack Stephens,36,M,A8
27237,1294,Veronica Yu,42,M,A7
27238,81266,Lynn Anderson,70,M,A1
27239,91382,Amy Lara,70,F,A7
27240,6619,Laurie Reyes,53,M,A9
27241,1473,Joseph Washington,58,M,A7
27242,55608,Kyle Cruz,66,M,A4
27243,14686,Kenneth Reed,77,M,A5
27244,45413,Travis Franco,50,M,A9
27245,23556,Susan Williams,35,M,A4
27246,19173,Nicholas Mason,38,M,A4
27247,52068,Daniel Long,31,M,A6
27248,58435,David Roberts,37,M,A6
27249,51141,Susan Brown,79,F,A5
27250,38058,Jessica Wood,16,M,A1
27251,81908,Jeffrey Burns,24,M,A5
27252,45451,Wayne Young,48,M,A1
27253,44917,Samantha Oneill,31,M,A7
27254,48652,Andre Rodriguez,77,M,A7
27255,84013,Paul Baldwin,65,M,A6
27256,13892,Tina Norman,72,M,A2
27257,90320,Yolanda Rowe,22,F,A7
27258,96968,Kathy Pearson,29,F,A1
27259,47264,Terri Sharp,72,M,A4
27260,67941,Jane Harrington,38,M,A4
27261,10716,John Johnson,60,M,A4
27262,98354,Corey Gallegos,67,M,A4
27263,67160,Hunter Wood,23,M,A8
27264,76152,Joseph Alvarez,61,M,A5
27265,89204,Kevin Brown,36,M,A1
27266,32720,Justin Trevino,62,M,A2
27267,92763,Brandi Hooper,46,F,A4
27268,94210,Jennifer Beltran,64,M,A6
27269,9444,George Hughes,16,M,A5
27270,10257,Shannon Reese,21,F,A2
27271,47319,Kyle Mora,68,M,A1
27272,72380,Alvin Lara,70,F,A7
27273,19059,Clayton Sullivan,17,F,A8
27274,63414,Steve Jones,72,M,A3
27275,10749,Dylan Johnson,73,F,A9
27276,69308,Amy Robinson,46,M,A9
27277,25527,Michael Olson,38,M,A8
27278,93442,Elizabeth Williams,72,M,A1
27279,9710,William Cole,20,T,A7
27280,54229,Andrea Flores,19,M,A4
27281,92968,Kathleen Jennings,16,M,A5
27282,79339,Renee Nguyen,66,M,A6
27283,98020,Julia King,32,F,A3
27284,48728,Laura Miles,28,M,A7
27285,38301,Taylor Foster,55,M,A8
27286,47710,Yvonne Edwards,40,M,A9
27287,37634,Brian Johnson,67,M,A3
27288,56030,Marc Roberts,48,M,A9
27289,20553,Kimberly Black,39,F,A2
27290,62313,Karen Everett,41,M,A6
27291,55008,Nicholas Stephens,40,M,A2
27292,75194,Francisco Warner,28,M,A2
27293,81806,Donald Graves,14,M,A1
27294,64279,Eileen Wells,58,M,A4
27295,81506,Logan Ross,58,M,A5
27296,20803,Joseph Jordan,76,M,A2
27297,48904,Amanda Mora,15,M,A1
27298,98878,Megan Logan,41,M,A9
27299,5615,Aaron Jones,14,M,A1
27300,79284,Kimberly Gregory,30,M,A2
27301,96882,Travis Curtis,53,M,A7
27302,760,Reginald Young,78,M,A3
27303,66360,Donald Smith,73,M,A9
27304,71819,David Stanton,69,M,A4
27305,62942,Joshua Rodriguez,28,M,A2
27306,82462,Krista Brown,29,M,A7
27307,56963,Robert James,36,M,A3
27308,76632,Aaron Atkins,63,M,A1
27309,6675,Laura Hogan,71,M,A6
27310,74304,Mary Blanchard,66,M,A9
27311,26425,Jeffrey Cook,45,M,A3
27312,83861,Jennifer Lopez,57,M,A3
27313,21128,Michelle Jones,46,M,A2
27314,16597,Lisa Washington,61,F,A2
27315,36383,Jonathan Conley,53,F,A7
27316,17332,Eric Washington,62,M,A8
27317,42251,Matthew Lynn,66,M,A8
27318,98296,Bryce Thompson,15,M,A1
27319,29183,Cynthia Preston,50,M,A1
27320,43224,Steven Nguyen,18,F,A4
27321,14035,Latasha Cole,54,M,A8
27322,31109,Vincent Benitez,72,M,A6
27323,12463,Jeremy Goodwin,15,M,A8
27324,4974,Gina Rivera,34,M,A2
27325,99079,David Owens,42,M,A5
27326,4552,Danielle Howard,15,F,A3
27327,51307,Ashley Brooks,73,M,A3
27328,82081,Michelle Brown,72,M,A8
27329,30836,Cynthia Christian,18,M,A5
27330,92793,Sarah Johnson,48,M,A1
27331,78571,Russell Williams,37,M,A2
27332,25367,Michael Carlson,14,M,A8
27333,58123,Virginia Henderson,24,M,A7
27334,36449,Greg Nicholson,29,M,A7
27335,68172,Albert Glenn,59,M,A2
27336,97883,Dan Bennett,47,M,A9
27337,55014,John Gallegos,21,F,A3
27338,12759,Tyler Gomez,33,M,A4
27339,60741,Nancy Brown,64,M,A2
27340,37179,Ricky Carney,39,M,A8
27341,67202,James Snow,77,M,A6
27342,39311,Brittany Peters,34,M,A2
27343,37216,Chad Lyons,52,M,A8
27344,96946,Ebony Gray,61,M,A3
27345,9817,Amy Griffin,18,F,A9
27346,94158,Jessica Good,75,M,A5
27347,91964,Kristin Butler,60,M,A9
27348,9422,Eric Rodriguez,33,F,A5
27349,83506,Ashley Newman,76,M,A7
27350,11603,Tamara Gray,59,F,A1
27351,39958,Lindsey Khan,20,M,A7
27352,1043,Richard Griffin,51,M,A5
27353,37956,Kenneth Thomas,75,M,A7
27354,88760,Kelly Johnson,74,M,A1
27355,16986,Cynthia Wilson,57,F,A7
27356,79341,David Newton,19,M,A6
27357,25862,Jennifer Hendricks,55,M,A4
27358,49004,Lynn Carter,32,M,A8
27359,54120,Morgan Parker,55,M,A3
27360,7060,Cynthia White,58,M,A5
27361,86514,Daniel Alvarez,26,M,A6
27362,91593,Jose Pena,59,M,A6
27363,93932,Brandon Martin,33,M,A4
27364,63523,Albert Johnson,53,F,A8
27365,88974,Jessica Kelly,42,M,A8
27366,60626,Rick Rivera,65,M,A8
27367,66441,Katherine Fitzgerald,35,M,A6
27368,46373,Barbara Shepherd,68,M,A2
27369,25599,Jeffrey Payne,73,M,A7
27370,39533,James Sawyer,63,M,A5
27371,55285,Andrew Jackson,40,M,A1
27372,88280,Christopher Jones,22,M,A9
27373,91384,Paul Anderson,53,M,A3
27374,35549,Joseph Stone,14,M,A4
27375,92355,William Grant,28,M,A8
27376,98715,Stephen Lane,38,M,A3
27377,12098,Kevin Salazar,44,M,A7
27378,44919,Wendy Shannon,64,F,A3
27379,96311,Paul Long,43,M,A4
27380,63836,Steven Aguirre,29,M,A7
27381,82832,Nathan Anderson,58,M,A2
27382,98937,Joseph Johnson,24,M,A1
27383,19890,Christine Hernandez,78,M,A5
27384,53490,Rebecca Hobbs,71,M,A8
27385,55092,Mia Riley,21,M,A6
27386,46967,Tina Gonzalez,63,M,A2
27387,83616,Anthony Holt,36,M,A8
27388,19264,Aaron Green,68,M,A7
27389,81474,Brian Snyder,64,M,A6
27390,41674,Thomas Lynn,26,M,A4
27391,47977,Zachary Duran,14,F,A4
27392,99866,John Miller,66,F,A6
27393,69727,Brad Franco,44,M,A9
27394,25135,Stephanie Smith,17,F,A9
27395,7965,Barbara Randolph,56,M,A2
27396,80250,Anita Cain,22,F,A9
27397,59199,Daniel Shaw,70,M,A8
27398,40061,Alvin Robinson,34,M,A3
27399,72668,Stephanie Meyer,22,F,A4
27400,4473,Kathryn Lopez,61,M,A3
27401,99978,Jennifer Wilson,55,M,A5
27402,7743,Matthew Obrien,34,M,A6
27403,67847,Elizabeth Bird,66,M,A1
27404,5678,Ryan Allen,68,M,A3
27405,79772,Lisa Hart,63,F,A3
27406,16372,Scott Diaz,76,M,A1
27407,45999,Kevin Davis,42,M,A9
27408,27101,Michelle Rodriguez,22,M,A6
27409,55945,Robin Austin,40,M,A6
27410,6002,Thomas Lamb,20,M,A4
27411,7312,Amy Horton,67,M,A2
27412,80723,Ryan Morgan,36,M,A1
27413,93657,Joseph Evans,64,M,A7
27414,35673,Greg Mills,36,M,A4
27415,25330,Veronica Rodriguez,25,M,A7
27416,21521,Becky Campbell,46,M,A2
27417,48016,William Matthews,76,M,A4
27418,15184,William Adkins,53,M,A4
27419,75882,Mary Shepherd,36,M,A9
27420,38811,Martin Williams,33,M,A4
27421,79896,Daniel Lopez,73,M,A8
27422,590,Kristen Gentry,65,M,A5
27423,31292,Paul Kane,60,M,A8
27424,7338,Antonio Smith,28,T,A7
27425,85826,Vincent Everett,17,M,A9
27426,21276,Kayla Moore,18,M,A1
27427,90167,Jeffrey Medina,51,M,A7
27428,92119,Kathryn Contreras,31,M,A2
27429,91314,Harry Wilson,32,M,A8
27430,58882,Tammy Briggs,61,M,A6
27431,10164,Derrick Thomas,37,M,A7
27432,12775,Molly Simmons,28,M,A2
27433,19609,David Benson,55,M,A7
27434,86456,Kevin Lopez,41,F,A4
27435,63427,Allison Joseph,41,M,A5
27436,42870,James Frye,62,M,A6
27437,37665,Brittney Hansen,76,F,A4
27438,22438,Marc Burns,48,F,A7
27439,28013,Jeanette Contreras,31,M,A8
27440,86580,Michelle Reed,40,F,A7
27441,4085,Jamie Howard,58,M,A8
27442,18691,Toni Collins,27,M,A8
27443,87484,Heather Gutierrez,18,M,A1
27444,88880,Stephanie Knight,53,M,A1
27445,54903,David Mcdonald,24,M,A2
27446,5434,Dylan Garrett,41,M,A4
27447,88387,Dakota Smith,26,M,A2
27448,435,Jared Klein,32,F,A7
27449,82135,Angela Gutierrez,73,M,A2
27450,64186,Devin Drake,68,M,A3
27451,16822,Samantha Santiago,44,M,A3
27452,86298,Heather Bright,43,M,A7
27453,78240,Jessica Chapman,30,M,A8
27454,54608,Joshua Miller,62,F,A4
27455,25721,Morgan Strickland,41,M,A3
