digital_evidence_id,case_id,file_type,file_name,phone_number,email,ip_address,uploaded_by,status,extracted_entities
DE003677,CASE002613,Call Records,laboriosam.mp3,9532379486,tailordayamai@example.org,163.191.201.166,OFF00193,Pending Analysis,Phone: 9532379486; Email: tailordayamai@example.org; IP: 163.191.201.166
DE003678,CASE003106,Call Records,temporibus.avi,9002268583,etanatarajan@example.com,158.214.13.205,OFF00071,Collected,Phone: 9002268583; Email: etanatarajan@example.com; IP: 158.214.13.205
DE003679,CASE003973,Bank Statement,et.docx,9383404623,sbarad@example.com,153.84.88.189,OFF00298,Pending Analysis,Phone: 9383404623; Email: sbarad@example.com; IP: 153.84.88.189; UPI: sbarad@oksbi
DE003680,CASE003530,Laptop,unde.css,9988820548,kvohra@example.org,204.99.214.25,OFF00381,Pending Analysis,Phone: 9988820548; Email: kvohra@example.org; IP: 204.99.214.25
DE003681,CASE001845,Call Records,molestiae.jpg,9461790703,adya64@example.net,169.89.54.240,OFF00071,Collected,Phone: 9461790703; Email: adya64@example.net; IP: 169.89.54.240
DE003682,CASE009460,WhatsApp Chat,veniam.odt,9315011715,udyal@example.net,168.218.253.153,OFF00103,Verified,Phone: 9315011715; Email: udyal@example.net; IP: 168.218.253.153
DE003683,CASE005994,Bank Statement,perferendis.js,9783861306,cdutta@example.net,48.141.84.214,OFF00366,Verified,Phone: 9783861306; Email: cdutta@example.net; IP: 48.141.84.214
DE003684,CASE000189,Mobile Phone,minima.odt,9794452051,fthaman@example.net,178.14.93.3,OFF00166,Pending Analysis,Phone: 9794452051; Email: fthaman@example.net; IP: 178.14.93.3
DE003685,CASE000975,Photo,aut.mp3,9494138790,neelmittal@example.net,212.101.159.94,OFF00393,Verified,Phone: 9494138790; Email: neelmittal@example.net; IP: 212.101.159.94
DE003686,CASE003956,Call Records,odio.json,9641691060,oniben@example.com,200.243.229.44,OFF00367,Verified,Phone: 9641691060; Email: oniben@example.com; IP: 200.243.229.44
DE003687,CASE006824,Call Records,voluptatum.mp3,9674787215,lakshmilal@example.com,30.103.59.255,OFF00338,Verified,Phone: 9674787215; Email: lakshmilal@example.com; IP: 30.103.59.255
DE003688,CASE005671,Photo,aut.avi,9147309516,nishasem@example.org,65.60.213.91,OFF00134,Pending Analysis,Phone: 9147309516; Email: nishasem@example.org; IP: 65.60.213.91
DE003689,CASE006997,Bank Statement,quas.wav,9099423308,nagimaanav@example.org,11.10.88.123,OFF00455,Collected,Phone: 9099423308; Email: nagimaanav@example.org; IP: 11.10.88.123; UPI: nagimaanav@okaxis
DE003690,CASE006176,WhatsApp Chat,commodi.wav,9975587702,agatevedant@example.org,177.164.81.225,OFF00248,Pending Analysis,Phone: 9975587702; Email: agatevedant@example.org; IP: 177.164.81.225
DE003691,CASE005323,Laptop,pariatur.mov,9792761834,janani12@example.com,48.144.245.101,OFF00061,Collected,Phone: 9792761834; Email: janani12@example.com; IP: 48.144.245.101
DE003692,CASE009722,CCTV,eveniet.csv,9276631169,mkunda@example.org,143.193.110.149,OFF00111,Pending Analysis,Phone: 9276631169; Email: mkunda@example.org; IP: 143.193.110.149
DE003693,CASE006833,WhatsApp Chat,accusamus.html,9938412472,kashishdalal@example.net,41.32.97.176,OFF00477,Collected,Phone: 9938412472; Email: kashishdalal@example.net; IP: 41.32.97.176
DE003694,CASE000969,Email,nulla.mp4,9814501733,vyanjanabatra@example.net,191.45.105.205,OFF00490,Pending Analysis,Phone: 9814501733; Email: vyanjanabatra@example.net; IP: 191.45.105.205
DE003695,CASE004988,Email,eaque.flac,9972803389,farhan97@example.org,47.101.195.14,OFF00367,Verified,Phone: 9972803389; Email: farhan97@example.org; IP: 47.101.195.14
DE003696,CASE008564,Email,earum.mp3,9441989119,vargheseisaiah@example.org,72.173.65.195,OFF00231,Pending Analysis,Phone: 9441989119; Email: vargheseisaiah@example.org; IP: 72.173.65.195
DE003697,CASE005906,Mobile Phone,illum.webm,9542053202,xkaul@example.org,8.126.228.41,OFF00386,Verified,Phone: 9542053202; Email: xkaul@example.org; IP: 8.126.228.41
DE003698,CASE005585,Laptop,possimus.bmp,9721418321,balendratoor@example.com,129.92.96.219,OFF00086,Collected,Phone: 9721418321; Email: balendratoor@example.com; IP: 129.92.96.219
DE003699,CASE006733,SIM Card,pariatur.docx,9506929369,nathan55@example.net,65.164.92.108,OFF00278,Pending Analysis,Phone: 9506929369; Email: nathan55@example.net; IP: 65.164.92.108
DE003700,CASE006090,Email,ad.css,9269933797,borarachita@example.org,121.172.149.238,OFF00058,Verified,Phone: 9269933797; Email: borarachita@example.org; IP: 121.172.149.238
DE003701,CASE008459,Laptop,temporibus.mp4,9447741904,rsharaf@example.com,32.42.68.213,OFF00261,Pending Analysis,Phone: 9447741904; Email: rsharaf@example.com; IP: 32.42.68.213
DE003702,CASE007677,Call Records,architecto.avi,9017420388,darikanadkarni@example.org,154.157.189.199,OFF00405,Collected,Phone: 9017420388; Email: darikanadkarni@example.org; IP: 154.157.189.199
DE003703,CASE006191,Email,distinctio.css,9911491670,frederickdevi@example.org,33.175.131.126,OFF00071,Pending Analysis,Phone: 9911491670; Email: frederickdevi@example.org; IP: 33.175.131.126
DE003704,CASE001588,Bank Statement,vero.json,9086950109,jeremiah90@example.com,171.44.99.84,OFF00075,Verified,Phone: 9086950109; Email: jeremiah90@example.com; IP: 171.44.99.84; UPI: jeremiah90@oksbi
DE003705,CASE001767,WhatsApp Chat,in.gif,9127548150,amandal@example.org,100.235.41.41,OFF00364,Collected,Phone: 9127548150; Email: amandal@example.org; IP: 100.235.41.41
DE003706,CASE006707,Call Records,dolore.numbers,9025426083,ishita16@example.net,116.49.14.170,OFF00059,Pending Analysis,Phone: 9025426083; Email: ishita16@example.net; IP: 116.49.14.170
DE003707,CASE003016,Call Records,temporibus.jpeg,9305655790,kbhardwaj@example.org,140.104.152.139,OFF00425,Pending Analysis,Phone: 9305655790; Email: kbhardwaj@example.org; IP: 140.104.152.139
DE003708,CASE000659,Mobile Phone,provident.numbers,9177387044,meera53@example.com,147.38.207.120,OFF00415,Verified,Phone: 9177387044; Email: meera53@example.com; IP: 147.38.207.120
DE003709,CASE000120,Mobile Phone,molestiae.doc,9402702160,adya71@example.net,16.98.122.171,OFF00367,Verified,Phone: 9402702160; Email: adya71@example.net; IP: 16.98.122.171
DE003710,CASE001488,Video,quae.gif,9719461860,nayakanusha@example.org,99.50.242.217,OFF00367,Verified,Phone: 9719461860; Email: nayakanusha@example.org; IP: 99.50.242.217
DE003711,CASE001433,WhatsApp Chat,eaque.mov,9932807356,mandersaanvi@example.com,70.217.143.144,OFF00044,Verified,Phone: 9932807356; Email: mandersaanvi@example.com; IP: 70.217.143.144
DE003712,CASE003243,CCTV,sint.tiff,9641814244,nachiket74@example.org,20.148.212.64,OFF00453,Collected,Phone: 9641814244; Email: nachiket74@example.org; IP: 20.148.212.64
DE003713,CASE006072,Email,blanditiis.xlsx,9918711537,mishravidhi@example.com,90.72.109.115,OFF00248,Collected,Phone: 9918711537; Email: mishravidhi@example.com; IP: 90.72.109.115
DE003714,CASE007823,Email,laboriosam.js,9101389345,jagratiparekh@example.net,57.250.143.176,OFF00120,Verified,Phone: 9101389345; Email: jagratiparekh@example.net; IP: 57.250.143.176
DE003715,CASE006537,Email,excepturi.webm,9047875360,morarbaghyawati@example.net,18.141.203.6,OFF00311,Verified,Phone: 9047875360; Email: morarbaghyawati@example.net; IP: 18.141.203.6
DE003716,CASE001955,Photo,provident.mov,9823725161,bhavikasami@example.com,43.37.53.136,OFF00251,Collected,Phone: 9823725161; Email: bhavikasami@example.com; IP: 43.37.53.136
DE003717,CASE009776,Email,asperiores.txt,9178911024,vedikapatla@example.org,57.90.255.19,OFF00443,Pending Analysis,Phone: 9178911024; Email: vedikapatla@example.org; IP: 57.90.255.19
DE003718,CASE004861,Bank Statement,aliquid.numbers,9122576878,vamakshibahl@example.org,87.164.247.216,OFF00448,Pending Analysis,Phone: 9122576878; Email: vamakshibahl@example.org; IP: 87.164.247.216; UPI: vamakshibahl@ibl
DE003719,CASE000250,Mobile Phone,ipsam.mp3,9438493670,jnarula@example.org,47.153.221.10,OFF00256,Collected,Phone: 9438493670; Email: jnarula@example.org; IP: 47.153.221.10
DE003720,CASE008385,Photo,aspernatur.jpg,9633561819,osura@example.net,21.84.42.50,OFF00172,Verified,Phone: 9633561819; Email: osura@example.net; IP: 21.84.42.50
DE003721,CASE005724,Mobile Phone,ipsa.wav,9467627747,dsankaran@example.net,60.59.86.35,OFF00298,Collected,Phone: 9467627747; Email: dsankaran@example.net; IP: 60.59.86.35
DE003722,CASE001793,Email,ea.pages,9070490985,sherehemani@example.net,114.192.211.121,OFF00426,Pending Analysis,Phone: 9070490985; Email: sherehemani@example.net; IP: 114.192.211.121
DE003723,CASE004203,Video,suscipit.xls,9107749797,sidhuijaya@example.com,156.147.225.29,OFF00331,Collected,Phone: 9107749797; Email: sidhuijaya@example.com; IP: 156.147.225.29
DE003724,CASE003515,Laptop,facere.json,9014463452,dubeneha@example.org,46.81.68.78,OFF00314,Collected,Phone: 9014463452; Email: dubeneha@example.org; IP: 46.81.68.78
DE003725,CASE003265,Photo,labore.mp3,9903371148,reyansh18@example.com,142.187.160.79,OFF00249,Collected,Phone: 9903371148; Email: reyansh18@example.com; IP: 142.187.160.79
DE003726,CASE004158,SIM Card,velit.gif,9589480344,tkadakia@example.com,42.100.81.164,OFF00210,Pending Analysis,Phone: 9589480344; Email: tkadakia@example.com; IP: 42.100.81.164
DE003727,CASE007302,Video,eaque.bmp,9503166593,sborah@example.com,219.197.183.249,OFF00184,Pending Analysis,Phone: 9503166593; Email: sborah@example.com; IP: 219.197.183.249
DE003728,CASE000017,Mobile Phone,impedit.html,9979892884,isaran@example.com,114.243.11.153,OFF00495,Verified,Phone: 9979892884; Email: isaran@example.com; IP: 114.243.11.153
DE003729,CASE000521,Email,placeat.avi,9340139532,sagararyan@example.com,38.227.203.70,OFF00353,Pending Analysis,Phone: 9340139532; Email: sagararyan@example.com; IP: 38.227.203.70
DE003730,CASE009780,CCTV,reprehenderit.css,9745675538,samarajeshri@example.org,223.191.246.143,OFF00475,Pending Analysis,Phone: 9745675538; Email: samarajeshri@example.org; IP: 223.191.246.143
DE003731,CASE005398,SIM Card,blanditiis.mp3,9325797737,whalder@example.com,138.57.149.236,OFF00235,Collected,Phone: 9325797737; Email: whalder@example.com; IP: 138.57.149.236
DE003732,CASE002634,SIM Card,ipsa.odt,9983640071,parmeranya@example.com,209.201.68.125,OFF00024,Collected,Phone: 9983640071; Email: parmeranya@example.com; IP: 209.201.68.125
DE003733,CASE000943,WhatsApp Chat,fugiat.flac,9480269816,cherianabhimanyu@example.com,119.178.159.120,OFF00392,Pending Analysis,Phone: 9480269816; Email: cherianabhimanyu@example.com; IP: 119.178.159.120
DE003734,CASE005498,Laptop,quisquam.txt,9937914843,ati98@example.org,48.6.109.58,OFF00158,Collected,Phone: 9937914843; Email: ati98@example.org; IP: 48.6.109.58
DE003735,CASE001873,Call Records,officia.css,9284707946,raojatin@example.net,64.208.84.50,OFF00146,Pending Analysis,Phone: 9284707946; Email: raojatin@example.net; IP: 64.208.84.50
DE003736,CASE002922,Bank Statement,neque.mp3,9308473450,lchar@example.com,59.196.203.78,OFF00380,Verified,Phone: 9308473450; Email: lchar@example.com; IP: 59.196.203.78; UPI: lchar@ibl
DE003737,CASE000170,Call Records,exercitationem.bmp,9709981442,aarush97@example.com,62.51.191.203,OFF00447,Pending Analysis,Phone: 9709981442; Email: aarush97@example.com; IP: 62.51.191.203
DE003738,CASE006565,Email,repudiandae.gif,9714011435,vrishti14@example.net,189.89.169.11,OFF00078,Collected,Phone: 9714011435; Email: vrishti14@example.net; IP: 189.89.169.11
DE003739,CASE006869,Video,animi.ods,9805686879,doctorveda@example.com,134.4.207.212,OFF00385,Verified,Phone: 9805686879; Email: doctorveda@example.com; IP: 134.4.207.212
DE003740,CASE001688,WhatsApp Chat,expedita.pages,9678966340,iraparikh@example.com,62.182.153.92,OFF00283,Verified,Phone: 9678966340; Email: iraparikh@example.com; IP: 62.182.153.92
DE003741,CASE009509,Laptop,ipsum.png,9948018261,geetikakhatri@example.com,217.198.93.79,OFF00122,Verified,Phone: 9948018261; Email: geetikakhatri@example.com; IP: 217.198.93.79
DE003742,CASE000945,Email,necessitatibus.js,9664775923,igoel@example.org,181.187.201.137,OFF00490,Pending Analysis,Phone: 9664775923; Email: igoel@example.org; IP: 181.187.201.137
DE003743,CASE006043,CCTV,voluptas.csv,9026852835,shravyajain@example.net,95.250.135.138,OFF00364,Collected,Phone: 9026852835; Email: shravyajain@example.net; IP: 95.250.135.138
DE003744,CASE004764,WhatsApp Chat,provident.flac,9853972915,aarav62@example.org,1.59.31.229,OFF00070,Pending Analysis,Phone: 9853972915; Email: aarav62@example.org; IP: 1.59.31.229
DE003745,CASE006946,CCTV,dolore.wav,9530016786,wramesh@example.net,159.41.163.199,OFF00039,Pending Analysis,Phone: 9530016786; Email: wramesh@example.net; IP: 159.41.163.199
DE003746,CASE008419,Email,tempore.mp3,9442591763,samarthchada@example.org,132.4.232.167,OFF00295,Pending Analysis,Phone: 9442591763; Email: samarthchada@example.org; IP: 132.4.232.167
DE003747,CASE004972,Photo,distinctio.flac,9001466456,shanwahab@example.com,178.45.122.29,OFF00313,Verified,Phone: 9001466456; Email: shanwahab@example.com; IP: 178.45.122.29
DE003748,CASE001370,CCTV,optio.jpeg,9492001410,fradopatil@example.com,17.100.125.121,OFF00480,Pending Analysis,Phone: 9492001410; Email: fradopatil@example.com; IP: 17.100.125.121
DE003749,CASE004174,SIM Card,reprehenderit.webm,9546083114,omitter@example.net,34.71.8.205,OFF00028,Pending Analysis,Phone: 9546083114; Email: omitter@example.net; IP: 34.71.8.205
DE003750,CASE001815,Call Records,vel.mp3,9944494325,inayabhatt@example.com,201.0.53.236,OFF00032,Pending Analysis,Phone: 9944494325; Email: inayabhatt@example.com; IP: 201.0.53.236
DE003751,CASE005702,Call Records,possimus.avi,9182807763,dattachatura@example.net,51.223.28.125,OFF00122,Collected,Phone: 9182807763; Email: dattachatura@example.net; IP: 51.223.28.125
DE003752,CASE005094,Email,ipsam.bmp,9999971971,samaksh86@example.net,222.235.236.241,OFF00425,Pending Analysis,Phone: 9999971971; Email: samaksh86@example.net; IP: 222.235.236.241
DE003753,CASE009856,Mobile Phone,unde.avi,9990863361,fpatla@example.net,184.17.193.58,OFF00170,Collected,Phone: 9990863361; Email: fpatla@example.net; IP: 184.17.193.58
DE003754,CASE007970,Call Records,quidem.webm,9697725210,joshuashanker@example.com,170.228.22.129,OFF00121,Collected,Phone: 9697725210; Email: joshuashanker@example.com; IP: 170.228.22.129
DE003755,CASE005602,Email,reprehenderit.numbers,9595970127,vmane@example.com,41.156.98.182,OFF00084,Pending Analysis,Phone: 9595970127; Email: vmane@example.com; IP: 41.156.98.182
DE003756,CASE000370,CCTV,veritatis.html,9946162153,siyashankar@example.com,200.46.254.137,OFF00305,Pending Analysis,Phone: 9946162153; Email: siyashankar@example.com; IP: 200.46.254.137
DE003757,CASE007564,Video,cumque.html,9407037483,faraj42@example.com,52.63.62.117,OFF00025,Pending Analysis,Phone: 9407037483; Email: faraj42@example.com; IP: 52.63.62.117
DE003758,CASE005711,Photo,dolore.webm,9954553983,virajpandit@example.net,177.54.97.223,OFF00412,Verified,Phone: 9954553983; Email: virajpandit@example.net; IP: 177.54.97.223
DE003759,CASE002438,SIM Card,adipisci.key,9420583827,jackson49@example.net,13.180.46.200,OFF00252,Collected,Phone: 9420583827; Email: jackson49@example.net; IP: 13.180.46.200
DE003760,CASE002392,Photo,quis.doc,9148039846,girishmukhopadhyay@example.net,159.101.208.20,OFF00460,Pending Analysis,Phone: 9148039846; Email: girishmukhopadhyay@example.net; IP: 159.101.208.20
DE003761,CASE001455,Email,corrupti.jpeg,9216477285,kagarwal@example.net,199.7.67.37,OFF00093,Pending Analysis,Phone: 9216477285; Email: kagarwal@example.net; IP: 199.7.67.37
DE003762,CASE003379,CCTV,numquam.tiff,9052835098,abhiramsaxena@example.net,93.152.6.49,OFF00455,Collected,Phone: 9052835098; Email: abhiramsaxena@example.net; IP: 93.152.6.49
DE003763,CASE008495,Video,sunt.json,9608400730,kavya52@example.net,40.238.154.31,OFF00392,Collected,Phone: 9608400730; Email: kavya52@example.net; IP: 40.238.154.31
DE003764,CASE006108,Photo,exercitationem.flac,9783150831,nidhiram@example.net,86.172.88.103,OFF00091,Collected,Phone: 9783150831; Email: nidhiram@example.net; IP: 86.172.88.103
DE003765,CASE008526,Call Records,omnis.txt,9853541988,iaurora@example.org,119.34.218.133,OFF00380,Collected,Phone: 9853541988; Email: iaurora@example.org; IP: 119.34.218.133
DE003766,CASE003255,Video,nobis.ods,9578578903,virkaadhya@example.net,130.180.160.30,OFF00033,Verified,Phone: 9578578903; Email: virkaadhya@example.net; IP: 130.180.160.30
DE003767,CASE003628,SIM Card,minus.txt,9836456735,yuvrajnagy@example.com,106.175.153.32,OFF00496,Verified,Phone: 9836456735; Email: yuvrajnagy@example.com; IP: 106.175.153.32
DE003768,CASE006936,Email,labore.mov,9978274724,zayanbawa@example.net,219.117.58.139,OFF00212,Pending Analysis,Phone: 9978274724; Email: zayanbawa@example.net; IP: 219.117.58.139
DE003769,CASE004085,Bank Statement,et.flac,9887348280,jhalakchopra@example.org,117.47.91.76,OFF00419,Verified,Phone: 9887348280; Email: jhalakchopra@example.org; IP: 117.47.91.76; UPI: jhalakchopra@ybl
DE003770,CASE004085,Call Records,voluptatum.flac,9568941347,qravel@example.org,38.106.88.58,OFF00288,Pending Analysis,Phone: 9568941347; Email: qravel@example.org; IP: 38.106.88.58
DE003771,CASE001691,Laptop,praesentium.mp4,9154716003,ebanerjee@example.com,62.77.68.45,OFF00357,Pending Analysis,Phone: 9154716003; Email: ebanerjee@example.com; IP: 62.77.68.45
DE003772,CASE009702,Mobile Phone,possimus.avi,9804600629,advaydin@example.com,60.56.117.218,OFF00072,Verified,Phone: 9804600629; Email: advaydin@example.com; IP: 60.56.117.218
DE003773,CASE002645,Call Records,exercitationem.jpg,9099091401,gnazareth@example.org,198.249.145.133,OFF00447,Collected,Phone: 9099091401; Email: gnazareth@example.org; IP: 198.249.145.133
DE003774,CASE003575,Mobile Phone,ab.csv,9014736699,hayerekansh@example.net,115.19.210.250,OFF00388,Pending Analysis,Phone: 9014736699; Email: hayerekansh@example.net; IP: 115.19.210.250
DE003775,CASE009295,Laptop,dolores.flac,9172257716,nmammen@example.net,93.107.53.108,OFF00160,Verified,Phone: 9172257716; Email: nmammen@example.net; IP: 93.107.53.108
DE003776,CASE003176,SIM Card,velit.html,9099766978,pillayeshana@example.com,170.188.11.153,OFF00056,Collected,Phone: 9099766978; Email: pillayeshana@example.com; IP: 170.188.11.153
DE003777,CASE008117,Photo,nisi.pptx,9468403496,jacob91@example.com,216.226.111.129,OFF00065,Collected,Phone: 9468403496; Email: jacob91@example.com; IP: 216.226.111.129
DE003778,CASE008082,Photo,totam.gif,9411387472,isavant@example.com,214.41.21.49,OFF00097,Verified,Phone: 9411387472; Email: isavant@example.com; IP: 214.41.21.49
DE003779,CASE003676,WhatsApp Chat,enim.jpeg,9034840444,idika21@example.org,132.214.139.91,OFF00360,Verified,Phone: 9034840444; Email: idika21@example.org; IP: 132.214.139.91
DE003780,CASE006919,Mobile Phone,accusantium.odt,9012464967,vedika62@example.org,103.209.80.16,OFF00157,Verified,Phone: 9012464967; Email: vedika62@example.org; IP: 103.209.80.16
